portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-1,2021-11-16,2021-11-16 09:30:00,SELL,AAPL,147.1696,12575.324665,1850705.32,2475295523120
Top-1,2021-11-17,2021-11-17 09:30:00,BUY,AAPL,148.2061,12727.645784,1886314.39,2516046626800
Top-1,2021-11-17,2021-11-17 09:30:00,SELL,MSFT,329.1052,5728.602977,1885313.16,2485076160000
Top-1,2024-01-16,2024-01-16 09:30:00,BUY,MSFT,389.2420,5960.944863,2320249.83,2873336940000
Top-1,2024-01-16,2024-01-16 09:30:00,SELL,AAPL,180.8406,12727.645784,2301675.70,2870173311300
Top-1,2024-01-18,2024-01-18 09:30:00,BUY,AAPL,184.7384,12566.360740,2321489.98,2948264697060
Top-1,2024-01-18,2024-01-18 09:30:00,SELL,MSFT,387.3241,5960.944863,2308817.77,2899844700000
Top-1,2024-01-29,2024-01-29 09:30:00,BUY,MSFT,401.5011,5957.346453,2391881.10,3016523520000
Top-1,2024-01-29,2024-01-29 09:30:00,SELL,AAPL,190.6180,12566.360740,2395374.18,2996756928540
Top-1,2024-06-11,2024-06-11 09:30:00,BUY,AAPL,192.7526,13271.029702,2558024.99,3246302989890
Top-1,2024-06-11,2024-06-11 09:30:00,SELL,MSFT,422.2447,5957.346453,2515458.25,3197237940000
Top-1,2024-06-20,2024-06-20 09:30:00,BUY,MSFT,442.9054,6253.397839,2769663.90,3293440260000
Top-1,2024-06-20,2024-06-20 09:30:00,SELL,AAPL,212.9301,13271.029702,2825802.16,3285821009700
Top-1,2024-06-26,2024-06-26 09:30:00,BUY,AAPL,210.5181,13329.135855,2806024.68,3341870472060
Top-1,2024-06-26,2024-06-26 09:30:00,SELL,MSFT,445.5840,6253.397839,2786414.28,3341169120000
Top-1,2024-06-28,2024-06-28 09:30:00,BUY,MSFT,449.6234,6214.800574,2794320.04,3302673300000
Top-1,2024-06-28,2024-06-28 09:30:00,SELL,AAPL,214.7660,13329.135855,2862645.69,3300620586840
Top-1,2024-07-01,2024-07-01 09:30:00,BUY,AAPL,211.1017,13343.607217,2816858.36,3396660395940
Top-1,2024-07-01,2024-07-01 09:30:00,SELL,MSFT,445.2415,6214.800574,2767087.06,3368100750000
Top-1,2024-11-05,2024-11-05 09:30:00,BUY,NVDA,137.4205,21621.376905,2971221.02,3453637200000
Top-1,2024-11-05,2024-11-05 09:30:00,SELL,AAPL,221.0258,13343.607217,2949280.92,3416600160610
Top-1,2024-11-18,2024-11-18 09:30:00,BUY,AAPL,224.7067,13482.408768,3029587.33,3490250319010
Top-1,2024-11-18,2024-11-18 09:30:00,SELL,NVDA,139.4701,21621.376905,3015536.45,3459562800000
Top-1,2024-11-19,2024-11-19 09:30:00,BUY,NVDA,141.2912,21730.651258,3070348.95,3628936200000
Top-1,2024-11-19,2024-11-19 09:30:00,SELL,AAPL,226.4331,13482.408768,3052864.05,3494239702590
Top-1,2024-11-22,2024-11-22 09:30:00,BUY,AAPL,227.5143,13555.251737,3084014.03,3518636317560
Top-1,2024-11-22,2024-11-22 09:30:00,SELL,NVDA,145.8992,21730.651258,3170483.74,3504004800000
Top-2,2005-01-03,2005-01-03 09:30:00,BUY,MSFT,18.5453,2696.098300,50000.00,199747470000
Top-2,2005-01-03,2005-01-03 09:30:00,BUY,JNJ,35.2605,1418.018575,50000.00,103913181000
Top-2,2005-11-02,2005-11-02 09:30:00,BUY,MSFT,18.0902,2732.069537,49423.80,200087940000
Top-2,2005-11-02,2005-11-02 09:30:00,BUY,GOOGL,9.4897,5208.160530,49423.80,103141924593
Top-2,2005-11-02,2005-11-02 09:30:00,SELL,JNJ,34.9262,1418.018575,49525.97,102725941000
Top-2,2006-02-09,2006-02-09 09:30:00,BUY,MSFT,18.8529,2583.423414,48704.94,202147350000
Top-2,2006-02-09,2006-02-09 09:30:00,BUY,JNJ,33.5705,1450.824434,48704.94,98903491126
Top-2,2006-02-09,2006-02-09 09:30:00,SELL,GOOGL,9.2279,5208.160530,48060.53,98421099827
Top-2,2006-02-10,2006-02-10 09:30:00,BUY,MSFT,18.6310,2585.439065,48169.34,202472520000
Top-2,2006-02-10,2006-02-10 09:30:00,BUY,GOOGL,9.0101,5346.175454,48169.34,99524475386
Top-2,2006-02-10,2006-02-10 09:30:00,SELL,JNJ,33.3159,1450.824434,48335.59,98635621304
Top-2,2006-02-13,2006-02-13 09:30:00,BUY,MSFT,18.6310,2515.439321,46865.08,200196330000
Top-2,2006-02-13,2006-02-13 09:30:00,BUY,JNJ,33.1319,1414.500461,46865.08,98814201185
Top-2,2006-02-13,2006-02-13 09:30:00,SELL,GOOGL,8.6099,5346.175454,46030.26,94890298040
Top-2,2006-02-16,2006-02-16 09:30:00,BUY,MSFT,18.8481,2511.765206,47341.95,203989980000
Top-2,2006-02-16,2006-02-16 09:30:00,BUY,GOOGL,8.6028,5503.063513,47341.95,100627850944
Top-2,2006-02-16,2006-02-16 09:30:00,SELL,JNJ,33.7367,1414.500461,47720.60,99617810653
Top-2,2006-03-08,2006-03-08 09:30:00,BUY,MSFT,18.9545,2544.964274,48238.51,207350070000
Top-2,2006-03-08,2006-03-08 09:30:00,BUY,JNJ,33.1932,1453.264241,48238.51,99796390534
Top-2,2006-03-08,2006-03-08 09:30:00,SELL,GOOGL,8.8000,5503.063513,48426.96,97097049157
Top-2,2006-03-28,2006-03-28 09:30:00,BUY,MSFT,18.9743,2569.649231,48757.21,204748710000
Top-2,2006-03-28,2006-03-28 09:30:00,BUY,GOOGL,9.2409,5276.246465,48757.21,103496627397
Top-2,2006-03-28,2006-03-28 09:30:00,SELL,JNJ,34.1342,1453.264241,49605.96,101254792901
Top-2,2006-05-16,2006-05-16 09:30:00,BUY,MSFT,16.3257,2769.621668,45216.11,175808580000
Top-2,2006-05-16,2006-05-16 09:30:00,BUY,JNJ,34.2245,1321.163253,45216.11,102356035505
Top-2,2006-05-16,2006-05-16 09:30:00,SELL,GOOGL,9.3594,5276.246465,49382.26,101951901615
Top-2,2006-05-17,2006-05-17 09:30:00,BUY,MSFT,16.1398,2779.203502,44855.83,173640780000
Top-2,2006-05-17,2006-05-17 09:30:00,BUY,GOOGL,9.2205,4864.776037,44855.83,102834602062
Top-2,2006-05-17,2006-05-17 09:30:00,SELL,JNJ,34.2458,1321.163253,45244.29,102147692310
Top-2,2006-05-18,2006-05-18 09:30:00,BUY,MSFT,16.0970,2783.717505,44809.63,174399510000
Top-2,2006-05-18,2006-05-18 09:30:00,BUY,JNJ,34.4213,1301.798302,44809.63,102177455623
Top-2,2006-05-18,2006-05-18 09:30:00,SELL,GOOGL,9.4289,4864.776037,45869.60,101841564059
Top-2,2006-05-22,2006-05-22 09:30:00,BUY,MSFT,15.8480,2820.033187,44691.91,174833070000
Top-2,2006-05-22,2006-05-22 09:30:00,BUY,GOOGL,9.1604,4878.828122,44691.91,101841564059
Top-2,2006-05-22,2006-05-22 09:30:00,SELL,JNJ,34.0673,1301.798302,44348.69,101701242605
Top-2,2006-05-30,2006-05-30 09:30:00,BUY,MSFT,16.6020,2745.216627,45576.05,176892480000
Top-2,2006-05-30,2006-05-30 09:30:00,BUY,JNJ,34.7318,1312.228698,45576.05,102296508878
Top-2,2006-05-30,2006-05-30 09:30:00,SELL,GOOGL,9.4090,4878.828122,45904.74,102062239170
Top-2,2006-06-01,2006-06-01 09:30:00,BUY,MSFT,16.0236,2803.609978,44924.00,174291120000
Top-2,2006-06-01,2006-06-01 09:30:00,BUY,GOOGL,9.3011,4829.941161,44924.00,105041353179
Top-2,2006-06-01,2006-06-01 09:30:00,SELL,JNJ,34.6003,1312.228698,45403.49,103665621304
Top-2,2006-06-05,2006-06-05 09:30:00,BUY,MSFT,16.0151,2792.119405,44716.00,171906540000
Top-2,2006-06-05,2006-06-05 09:30:00,BUY,JNJ,34.6563,1290.269199,44716.00,102772721895
Top-2,2006-06-05,2006-06-05 09:30:00,SELL,GOOGL,9.3497,4829.941161,45158.71,102724264506
Top-2,2006-06-06,2006-06-06 09:30:00,BUY,MSFT,15.8961,2790.516524,44358.24,169088400000
Top-2,2006-06-06,2006-06-06 09:30:00,BUY,GOOGL,9.3621,4738.070405,44358.24,107027429184
Top-2,2006-06-06,2006-06-06 09:30:00,SELL,JNJ,34.7128,1290.269199,44788.90,104171597635
Top-2,2006-06-12,2006-06-12 09:30:00,BUY,MSFT,15.4762,2832.066972,43829.60,165836700000
Top-2,2006-06-12,2006-06-12 09:30:00,BUY,JNJ,35.2902,1241.976384,43829.60,104915680475
Top-2,2006-06-12,2006-06-12 09:30:00,SELL,GOOGL,9.6589,4738.070405,45764.70,104710340511
Top-2,2006-06-13,2006-06-13 09:30:00,BUY,MSFT,15.3221,2821.996323,43238.91,164319240000
Top-2,2006-06-13,2006-06-13 09:30:00,BUY,GOOGL,9.4709,4565.464393,43238.91,106034391181
Top-2,2006-06-13,2006-06-13 09:30:00,SELL,JNJ,35.3471,1241.976384,43900.32,104350177517
Top-2,2006-07-26,2006-07-26 09:30:00,BUY,MSFT,17.0038,2713.067795,46132.35,179324840000
Top-2,2006-07-26,2006-07-26 09:30:00,BUY,JNJ,35.4677,1300.686727,46132.35,106076449706
Top-2,2006-07-26,2006-07-26 09:30:00,SELL,GOOGL,9.6496,4565.464393,44055.03,105813716070
Top-2,2006-09-13,2006-09-13 09:30:00,BUY,MSFT,18.2739,2676.210507,48904.75,191850440000
Top-2,2006-09-13,2006-09-13 09:30:00,BUY,GOOGL,9.8317,4974.214896,48904.75,111551268974
Top-2,2006-09-13,2006-09-13 09:30:00,SELL,JNJ,36.9409,1300.686727,48048.50,109707573966
Top-2,2006-09-20,2006-09-20 09:30:00,BUY,MSFT,19.1097,2632.397279,50304.39,200722740000
Top-2,2006-09-20,2006-09-20 09:30:00,BUY,JNJ,37.2013,1352.220862,50304.39,110362366866
Top-2,2006-09-20,2006-09-20 09:30:00,SELL,GOOGL,10.1387,4974.214896,50432.03,109013505190
Top-2,2006-09-21,2006-09-21 09:30:00,BUY,MSFT,19.2705,2601.431440,50130.96,198635140000
Top-2,2006-09-21,2006-09-21 09:30:00,BUY,GOOGL,9.9609,5032.752117,50130.96,111661606530
Top-2,2006-09-21,2006-09-21 09:30:00,SELL,JNJ,37.0653,1352.220862,50120.53,110421893493
Top-2,2006-09-27,2006-09-27 09:30:00,BUY,MSFT,19.2261,2624.610138,50460.98,202601580000
Top-2,2006-09-27,2006-09-27 09:30:00,BUY,JNJ,37.2783,1353.629805,50460.98,111433846156
Top-2,2006-09-27,2006-09-27 09:30:00,SELL,GOOGL,10.1095,5032.752117,50878.43,110558230972
Top-2,2006-10-04,2006-10-04 09:30:00,BUY,MSFT,19.3808,2666.735664,51683.54,206359260000
Top-2,2006-10-04,2006-10-04 09:30:00,BUY,GOOGL,10.0716,5131.633410,51683.54,114089032759
Top-2,2006-10-04,2006-10-04 09:30:00,SELL,JNJ,37.8625,1353.629805,51251.76,113189881659
Top-2,2006-10-18,2006-10-18 09:30:00,BUY,MSFT,20.1658,2661.372320,53668.83,210638840000
Top-2,2006-10-18,2006-10-18 09:30:00,BUY,JNJ,38.5208,1393.243388,53668.83,117178165683
Top-2,2006-10-18,2006-10-18 09:30:00,SELL,GOOGL,10.5294,5131.633410,54033.16,115082070762
Top-2,2006-10-20,2006-10-20 09:30:00,BUY,MSFT,20.1454,2699.091116,54374.18,209908180000
Top-2,2006-10-20,2006-10-20 09:30:00,BUY,GOOGL,11.4201,4761.286586,54374.18,126115826348
Top-2,2006-10-20,2006-10-20 09:30:00,SELL,JNJ,39.5129,1393.243388,55051.10,117981775150
Top-2,2008-10-07,2008-10-07 09:30:00,BUY,MSFT,18.1839,2382.226823,43318.15,157736480000
Top-2,2008-10-07,2008-10-07 09:30:00,BUY,JNJ,39.5724,1094.656376,43318.15,109492542000
Top-2,2008-10-07,2008-10-07 09:30:00,SELL,GOOGL,9.2861,4761.286586,44213.66,107041543582
Top-2,2008-10-09,2008-10-09 09:30:00,BUY,MSFT,17.2999,2224.771479,38488.26,151393440000
Top-2,2008-10-09,2008-10-09 09:30:00,BUY,GOOGL,8.5676,4492.287187,38488.26,101695682521
Top-2,2008-10-09,2008-10-09 09:30:00,SELL,JNJ,38.0757,1094.656376,41679.83,100901500000
Top-2,2008-10-14,2008-10-14 09:30:00,BUY,MSFT,18.6608,2131.282302,39771.46,163613120000
Top-2,2008-10-14,2008-10-14 09:30:00,BUY,JNJ,40.4195,983.966411,39771.46,112144810000
Top-2,2008-10-14,2008-10-14 09:30:00,SELL,GOOGL,9.7849,4492.287187,43956.63,112138759944
Top-2,2008-10-17,2008-10-17 09:30:00,BUY,MSFT,17.1579,2173.815666,37298.19,162493760000
Top-2,2008-10-17,2008-10-17 09:30:00,BUY,GOOGL,9.4291,3955.629342,37298.19,115246818700
Top-2,2008-10-17,2008-10-17 09:30:00,SELL,JNJ,38.2623,983.966411,37648.86,109780832000
Top-2,2008-10-23,2008-10-23 09:30:00,BUY,MSFT,15.6894,2230.034266,34987.91,151580000000
Top-2,2008-10-23,2008-10-23 09:30:00,BUY,JNJ,37.5892,930.796505,34987.91,109434884000
Top-2,2008-10-23,2008-10-23 09:30:00,SELL,GOOGL,8.7898,3955.629342,34769.17,108906378837
Top-2,2008-10-28,2008-10-28 09:30:00,BUY,MSFT,15.7475,2343.429824,36903.28,156803680000
Top-2,2008-10-28,2008-10-28 09:30:00,BUY,GOOGL,8.4249,4380.275796,36903.28,114003595198
Top-2,2008-10-28,2008-10-28 09:30:00,SELL,JNJ,37.3483,930.796505,34763.69,112490758000
Top-2,2008-11-03,2008-11-03 09:30:00,BUY,MSFT,16.3581,2333.116714,38165.42,153538880000
Top-2,2008-11-03,2008-11-03 09:30:00,BUY,JNJ,37.3806,1020.994965,38165.42,107186222000
Top-2,2008-11-03,2008-11-03 09:30:00,SELL,GOOGL,8.8984,4380.275796,38977.38,107165865933
Top-2,2008-11-04,2008-11-04 09:30:00,BUY,MSFT,16.8388,2327.248157,39188.06,159788640000
Top-2,2008-11-04,2008-11-04 09:30:00,BUY,GOOGL,8.7919,4457.315774,39188.06,113506305797
Top-2,2008-11-04,2008-11-04 09:30:00,SELL,JNJ,37.5835,1020.994965,38372.59,108454698000
Top-2,2008-11-07,2008-11-07 09:30:00,BUY,MSFT,15.5190,2356.782823,36574.86,145983200000
Top-2,2008-11-07,2008-11-07 09:30:00,BUY,JNJ,35.5400,1029.117250,36574.86,105542969000
Top-2,2008-11-07,2008-11-07 09:30:00,SELL,GOOGL,8.2897,4457.315774,36949.80,102441616622
Top-2,2009-01-06,2009-01-06 09:30:00,BUY,MSFT,15.2027,2417.067504,36745.89,141878880000
Top-2,2009-01-06,2009-01-06 09:30:00,BUY,GOOGL,8.2802,4437.812996,36745.89,104359929851
Top-2,2009-01-06,2009-01-06 09:30:00,SELL,JNJ,36.9722,1029.117250,38048.74,102859302000
Top-2,2009-01-07,2009-01-07 09:30:00,BUY,MSFT,14.7984,2368.867410,35055.47,133390400000
Top-2,2009-01-07,2009-01-07 09:30:00,BUY,JNJ,36.3074,965.518235,35055.47,101903256000
Top-2,2009-01-07,2009-01-07 09:30:00,SELL,GOOGL,8.1690,4437.812996,36252.53,100592423358
Top-2,2009-01-23,2009-01-23 09:30:00,BUY,MSFT,12.4315,2532.475804,31482.50,117532800000
Top-2,2009-01-23,2009-01-23 09:30:00,BUY,GOOGL,7.6924,4092.676986,31482.50,101471508206
Top-2,2009-01-23,2009-01-23 09:30:00,SELL,JNJ,34.4103,965.518235,33223.78,96448170000
Top-2,2010-04-06,2010-04-06 09:30:00,BUY,MSFT,21.9619,2590.208764,56885.96,197595050000
Top-2,2010-04-06,2010-04-06 09:30:00,BUY,AAPL,7.1663,7937.964197,56885.96,180032205629
Top-2,2010-04-06,2010-04-06 09:30:00,SELL,GOOGL,14.1598,4092.676986,57951.53,178728037702
Top-2,2010-04-13,2010-04-13 09:30:00,BUY,MSFT,22.7140,2581.826163,58643.57,205198300000
Top-2,2010-04-13,2010-04-13 09:30:00,BUY,GOOGL,14.2519,4114.787765,58643.57,184672990124
Top-2,2010-04-13,2010-04-13 09:30:00,SELL,AAPL,7.2732,7937.964197,57734.12,182282608199
Top-2,2010-04-16,2010-04-16 09:30:00,BUY,MSFT,23.2004,2499.012867,57978.15,206718950000
Top-2,2010-04-16,2010-04-16 09:30:00,BUY,AAPL,7.4737,7757.659515,57978.15,186033279150
Top-2,2010-04-16,2010-04-16 09:30:00,SELL,GOOGL,13.9979,4114.787765,57598.42,173036061979
Top-2,2010-09-27,2010-09-27 09:30:00,BUY,AAPL,8.8341,6503.803028,57455.47,222818167810
Top-2,2010-09-27,2010-09-27 09:30:00,BUY,GOOGL,13.1502,4369.157251,57455.47,166838132859
Top-2,2010-09-27,2010-09-27 09:30:00,SELL,MSFT,18.9113,2499.012867,47259.64,165860660000
Top-2,2010-12-02,2010-12-02 09:30:00,BUY,AAPL,9.5432,6512.814186,62152.89,243444763916
Top-2,2010-12-02,2010-12-02 09:30:00,BUY,MSFT,20.0923,3093.370418,62152.89,181459670000
Top-2,2010-12-02,2010-12-02 09:30:00,SELL,GOOGL,14.1405,4369.157251,61782.08,179866432847
Top-2,2010-12-06,2010-12-06 09:30:00,BUY,AAPL,9.5779,6589.221045,63111.02,244972659924
Top-2,2010-12-06,2010-12-06 09:30:00,BUY,GOOGL,14.4497,4367.644714,63111.02,182016734787
Top-2,2010-12-06,2010-12-06 09:30:00,SELL,MSFT,20.6189,3093.370418,63781.92,181107150000
Top-2,2010-12-15,2010-12-15 09:30:00,BUY,AAPL,9.6216,6629.430630,63785.61,245227309258
Top-2,2010-12-15,2010-12-15 09:30:00,BUY,MSFT,21.0750,3026.596401,63785.61,187893160000
Top-2,2010-12-15,2010-12-15 09:30:00,SELL,GOOGL,14.7794,4367.644714,64551.13,185684896919
Top-2,2010-12-21,2010-12-21 09:30:00,BUY,AAPL,9.7064,6676.667014,64806.11,248028451939
Top-2,2010-12-21,2010-12-21 09:30:00,BUY,GOOGL,14.8907,4352.132319,64806.11,189732524100
Top-2,2010-12-21,2010-12-21 09:30:00,SELL,MSFT,21.3216,3026.596401,64531.79,189391370000
Top-2,2010-12-23,2010-12-23 09:30:00,BUY,AAPL,9.7721,6670.865112,65188.26,247773802605
Top-2,2010-12-23,2010-12-23 09:30:00,BUY,MSFT,21.4173,3043.718212,65188.26,190977710000
Top-2,2010-12-23,2010-12-23 09:30:00,SELL,GOOGL,15.0598,4352.132319,65542.34,190111989148
Top-2,2010-12-27,2010-12-27 09:30:00,BUY,AAPL,9.7011,6726.922796,65258.57,248537750609
Top-2,2010-12-27,2010-12-27 09:30:00,BUY,GOOGL,14.9899,4353.491256,65258.57,189479547401
Top-2,2010-12-27,2010-12-27 09:30:00,SELL,MSFT,21.5283,3043.718212,65526.02,189391370000
Top-2,2010-12-28,2010-12-28 09:30:00,BUY,AAPL,9.7968,6668.293929,65328.16,249047049278
Top-2,2010-12-28,2010-12-28 09:30:00,BUY,MSFT,21.4094,3051.380055,65328.16,188950720000
Top-2,2010-12-28,2010-12-28 09:30:00,SELL,GOOGL,14.9795,4353.491256,65213.21,188467640606
Top-2,2010-12-29,2010-12-29 09:30:00,BUY,AAPL,9.8052,6656.942318,65272.98,249047049278
Top-2,2010-12-29,2010-12-29 09:30:00,BUY,GOOGL,14.9699,4360.287418,65272.98,189100082353
Top-2,2010-12-29,2010-12-29 09:30:00,SELL,MSFT,21.3870,3051.380055,65259.98,188686330000
Top-2,2011-04-15,2011-04-15 09:30:00,BUY,AAPL,10.0168,6142.706168,61530.05,250574945286
Top-2,2011-04-15,2011-04-15 09:30:00,BUY,MSFT,19.6093,3137.796678,61530.05,172206020000
Top-2,2011-04-15,2011-04-15 09:30:00,SELL,GOOGL,13.5678,4360.287418,59159.38,168274588680
Top-2,2011-05-17,2011-05-17 09:30:00,BUY,AAPL,9.9822,6095.412509,60845.42,257195827986
Top-2,2011-05-17,2011-05-17 09:30:00,BUY,GOOGL,12.8320,4741.712302,60845.42,168274588680
Top-2,2011-05-17,2011-05-17 09:30:00,SELL,MSFT,18.9170,3137.796678,59357.59,167535130000
Top-2,2011-05-18,2011-05-18 09:30:00,BUY,AAPL,10.1091,6169.204397,62364.96,259996970667
Top-2,2011-05-18,2011-05-18 09:30:00,BUY,MSFT,19.0160,3279.610670,62364.96,168680820000
Top-2,2011-05-18,2011-05-18 09:30:00,SELL,GOOGL,13.1701,4741.712302,62448.64,168019627182
Top-2,2011-06-02,2011-06-02 09:30:00,BUY,AAPL,10.4084,6039.249357,62859.01,264835308026
