Date,Time,Symbol,FMP_Adj_Open_Price,Yahoo_Adj_Open_Price,Price_Difference,Price_Pct_Difference,FMP_Shares_Outstanding,Yahoo_Shares_Outstanding,Shares_Difference,Shares_Pct_Difference
2023-04-26,19:44:10,GOOGL,104.92,104.29450612363466,0.6254938763653399,0.5997380874730408,12823003000,5820000256,7003002744,120.32650233615385
2023-05-09,19:44:12,AAPL,173.05,171.09791142977792,1.952088570222088,1.1409189942235296,15787154000,14935799808,851354192,5.700091076100208
2023-05-09,19:44:13,MSFT,308.0,302.62252479578075,5.377475204219252,1.7769580132371647,7441000000,7432540160,8459840,0.11382165205818409
2023-05-09,19:44:14,GOOGL,108.39,107.74382283083008,0.646177169169917,0.5997347710452856,12823003000,5820000256,7003002744,120.32650233615385
2023-05-11,19:44:16,AAPL,173.85,171.8888865269506,1.9611134730493802,1.140919295408837,15787154000,14935799808,851354192,5.700091076100208
2023-05-11,19:44:17,MSFT,310.1,304.68584317708854,5.41415682291148,1.7769636969200044,7441000000,7432540160,8459840,0.11382165205818409
2023-05-11,19:44:18,GOOGL,115.4,114.7120303237843,0.687969676215701,0.5997362911926927,12823003000,5820000256,7003002744,120.32650233615385
2023-05-30,19:44:20,AAPL,176.96,175.20579349606086,1.7542065039391446,1.0012263116051492,15787154000,14935799808,851354192,5.700091076100208
2023-05-30,19:44:21,MSFT,335.23,330.0971080159677,5.132891984032312,1.5549642391244518,7441000000,7432540160,8459840,0.11382165205818409
2023-05-30,19:44:23,GOOGL,125.64,124.89099631278093,0.7490036872190728,0.5997259284754559,12823003000,5820000256,7003002744,120.32650233615385
2023-05-31,19:44:24,AAPL,177.33,175.57214396008078,1.7578560399192327,1.001215796692048,15787154000,14935799808,851354192,5.700091076100208
2023-05-31,19:44:25,MSFT,332.29,327.20212577855807,5.08787422144195,1.5549636816495782,7441000000,7432540160,8459840,0.11382165205818409
2023-05-31,19:44:27,GOOGL,122.75,122.01821723587422,0.7317827641257821,0.5997323848054329,12823003000,5820000256,7003002744,120.32650233615385
2023-06-06,19:44:28,AAPL,179.97,178.18594757320713,1.7840524267928686,1.0012307093183632,15787154000,14935799808,851354192,5.700091076100208
2023-06-06,19:44:30,MSFT,335.33,330.19556121403355,5.134438785966438,1.5549690513974785,7441000000,7432540160,8459840,0.11382165205818409
2023-06-06,19:44:31,GOOGL,126.01,125.2587800300242,0.7512199699758071,0.5997343817301602,12823003000,5820000256,7003002744,120.32650233615385
2023-06-07,19:44:33,AAPL,178.44,176.67113061333816,1.7688693866618337,1.0012215241510936,15787154000,14935799808,851354192,5.700091076100208
2023-06-07,19:44:34,MSFT,331.65,326.57192107899317,5.0780789210068065,1.55496495357863,7441000000,7432540160,8459840,0.11382165205818409
2023-06-07,19:44:35,GOOGL,126.97,126.21305968697392,0.7569403130260781,0.5997321631401664,12823003000,5820000256,7003002744,120.32650233615385
2023-06-08,19:44:37,AAPL,177.9,176.1364684949153,1.7635315050846998,1.0012301939252344,15787154000,14935799808,851354192,5.700091076100208
2023-06-08,19:44:38,MSFT,323.94,318.97998914840355,4.960010851596451,1.5549598784671208,7441000000,7432540160,8459840,0.11382165205818409
2023-06-08,19:44:39,GOOGL,122.23,121.5013250105357,0.7286749894643094,0.599725961343322,12823003000,5820000256,7003002744,120.32650233615385
2023-06-13,19:44:41,AAPL,182.8,180.98788948565831,1.812110514341697,1.0012330214421836,15787154000,14935799808,851354192,5.700091076100208
2023-06-13,19:44:42,MSFT,334.47,329.34874549714056,5.121254502859472,1.5549640230537738,7441000000,7432540160,8459840,0.11382165205818409
2023-06-13,19:44:43,GOOGL,124.98,124.23491963661708,0.7450803633829253,0.5997350548157153,12823003000,5820000256,7003002744,120.32650233615385
2023-06-14,19:44:45,AAPL,183.37,181.5522278943548,1.8177721056452185,1.001239217346856,15787154000,14935799808,851354192,5.700091076100208
2023-06-14,19:44:46,MSFT,334.34,329.22076952524964,5.1192304747503385,1.5549536811217854,7441000000,7432540160,8459840,0.11382165205818409
2023-06-14,19:44:47,GOOGL,123.1,122.36612242870864,0.7338775712913588,0.5997391734946256,12823003000,5820000256,7003002744,120.32650233615385
2023-06-21,19:44:49,AAPL,184.9,183.06706733943585,1.832932660564154,1.0012356057278187,15787154000,14935799808,851354192,5.700091076100208
2023-06-21,19:44:50,MSFT,336.37,331.21963929473736,5.150360705262642,1.5549683938516607,7441000000,7432540160,8459840,0.11382165205818409
2023-06-21,19:44:51,GOOGL,122.4,121.6703065723082,0.7296934276917995,0.599730080615968,12823003000,5820000256,7003002744,120.32650233615385
2023-07-11,19:44:53,AAPL,189.16,187.28485666382537,1.8751433361746308,1.0012252830139365,15697614000,14935799808,761814192,5.100591878527674
2023-07-11,19:44:54,MSFT,331.06,325.99098010741216,5.069019892587846,1.5549571006282545,7434000000,7432540160,1459840,0.019641198951826453
2023-07-11,19:44:56,GOOGL,116.29,115.59672689353111,0.6932731064688937,0.5997342010448307,12668000000,5820000256,6847999744,117.66322066636006
2023-07-18,19:44:57,AAPL,193.35,191.433317028607,1.9166829713929872,1.0012274776112071,15697614000,14935799808,761814192,5.100591878527674
2023-07-18,19:44:58,MSFT,345.83,340.5348083176435,5.29519168235646,1.5549634143177573,7434000000,7432540160,1459840,0.019641198951826453
2023-07-18,19:45:00,GOOGL,124.6,123.85718252034981,0.742817479650185,0.599737104086103,12668000000,5820000256,6847999744,117.66322066636006
2023-07-21,19:45:01,AAPL,194.1,192.17586849767716,1.9241315023228367,1.0012347113946274,15697614000,14935799808,761814192,5.100591878527674
2023-07-21,19:45:03,MSFT,349.15,343.8039764820787,5.346023517921253,1.5549626774604575,7434000000,7432540160,1459840,0.019641198951826453
2023-07-21,19:45:04,GOOGL,120.62,119.90091826139151,0.7190817386084944,0.5997299679063769,12668000000,5820000256,6847999744,117.66322066636006
2023-07-24,19:45:05,AAPL,193.41,191.4927249435582,1.9172750564418095,1.0012260554582006,15697614000,14935799808,761814192,5.100591878527674
2023-07-24,19:45:07,MSFT,345.85,340.5545261109339,5.295473889066102,1.554956250189765,7434000000,7432540160,1459840,0.019641198951826453
2023-07-24,19:45:08,GOOGL,121.66,120.9347184353893,0.7252815646106967,0.5997298162133535,12668000000,5820000256,6847999744,117.66322066636006
2023-08-16,19:45:09,AAPL,177.13,175.61093536777827,1.5190646322217276,0.8650171067310716,15697614000,14935799808,761814192,5.100591878527674
2023-08-16,19:45:11,MSFT,320.8,316.5568737212436,4.243126278756392,1.3403993503211182,7434000000,7432540160,1459840,0.019641198951826453
2023-08-16,19:45:12,GOOGL,128.7,127.9327392578125,0.7672607421874886,0.5997376016793404,12668000000,5820000256,6847999744,117.66322066636006
2023-09-08,19:45:13,AAPL,178.35,176.82047189213844,1.5295281078615517,0.8650175466077101,15697614000,14935799808,761814192,5.100591878527674
2023-09-08,19:45:15,MSFT,330.09,325.72395862384866,4.3660413761513155,1.340411492785918,7434000000,7432540160,1459840,0.019641198951826453
2023-09-08,19:45:16,GOOGL,134.91,134.10573306698214,0.8042669330178569,0.5997259883111392,12668000000,5820000256,6847999744,117.66322066636006
2023-09-20,19:45:18,AAPL,179.26,177.72264255589144,1.537357444108551,0.8650318394996137,15697614000,14935799808,761814192,5.100591878527674
2023-09-20,19:45:19,MSFT,329.51,325.15167108778996,4.358328912210027,1.3403987430325373,7434000000,7432540160,1459840,0.019641198951826453
2023-09-20,19:45:20,GOOGL,138.08,137.2568105792809,0.8231894207191033,0.5997439524092838,12668000000,5820000256,6847999744,117.66322066636006
2023-09-28,19:45:22,AAPL,169.34,167.88773731405627,1.4522626859437366,0.8650201075895656,15697614000,14935799808,761814192,5.100591878527674
2023-09-28,19:45:23,MSFT,310.99,306.8766039400304,4.1133960599696024,1.340407188803953,7434000000,7432540160,1459840,0.019641198951826453
2023-09-28,19:45:24,GOOGL,129.84,129.0659338151782,0.7740661848218053,0.5997447676086739,12668000000,5820000256,6847999744,117.66322066636006
2023-10-27,19:45:26,AAPL,166.91,165.47859589177074,1.431404108229259,0.8650086136610995,15599434000,14935799808,663634192,4.443245092536259
2023-10-27,19:45:27,MSFT,330.43,326.059518061042,4.370481938957994,1.3403939148740907,7429000000,7432540160,-3540160,-0.04763055326700045
2023-10-27,19:45:28,GOOGL,122.88,122.1474319809211,0.7325680190788972,0.5997408272924813,12581000000,5820000256,6760999744,116.16837537128795
2023-11-07,19:45:30,AAPL,179.18,177.64333789269085,1.536662107309155,0.8650265895349297,15599434000,14935799808,663634192,4.443245092536259
2023-11-07,19:45:32,MSFT,359.4,354.6463243893139,4.753675610686059,1.3403989506649165,7429000000,7432540160,-3540160,-0.04763055326700045
2023-11-07,19:45:33,GOOGL,130.71,129.93076446372316,0.7792355362768433,0.5997313565367398,12581000000,5820000256,6760999744,116.16837537128795
2023-12-05,19:45:34,AAPL,190.21,188.82721483361496,1.3827851663850481,0.7323018388019379,15599434000,14935799808,663634192,4.443245092536259
2023-12-05,19:45:36,MSFT,366.45,362.33701910752933,4.1129808924706595,1.135125773955232,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-05,19:45:37,GOOGL,128.95,128.18125944450495,0.768740555495043,0.5997292886858108,12581000000,5820000256,6760999744,116.16837537128795
2023-12-06,19:45:38,AAPL,194.45,193.03636454966008,1.4136354503399104,0.7323156202396476,15599434000,14935799808,663634192,4.443245092536259
2023-12-06,19:45:40,MSFT,373.54,369.3474641617025,4.192535838297545,1.1351197030181932,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-06,19:45:41,GOOGL,131.44,130.65642113683515,0.7835788631648484,0.5997247256177438,12581000000,5820000256,6760999744,116.16837537128795
2023-12-12,19:45:42,AAPL,193.08,191.6763547643133,1.4036452356867244,0.7322996294522907,15599434000,14935799808,663634192,4.443245092536259
2023-12-12,19:45:44,MSFT,370.85,366.6876305328375,4.162369467162534,1.135126772919543,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-12,19:45:45,GOOGL,131.81,131.02420649097294,0.7857935090270587,0.5997315534829794,12581000000,5820000256,6760999744,116.16837537128795
2023-12-14,19:45:47,AAPL,198.02,196.58044246155973,1.4395575384402832,0.7322994700867972,15599434000,14935799808,663634192,4.443245092536259
2023-12-14,19:45:48,MSFT,373.31,369.1200181959737,4.189981804026274,1.1351272208167598,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-14,19:45:49,GOOGL,133.38,132.584860252567,0.7951397474329838,0.5997213753653965,12581000000,5820000256,6760999744,116.16837537128795
2023-12-26,19:45:51,AAPL,193.61,192.20247183256527,1.407528167434748,0.7323153308147349,15599434000,14935799808,663634192,4.443245092536259
2023-12-26,19:45:52,MSFT,375.0,370.79107530680284,4.208924693197162,1.13512028025879,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-26,19:45:53,GOOGL,141.59,140.74589010671386,0.844109893286145,0.5997403495378366,12581000000,5820000256,6760999744,116.16837537128795
2023-12-28,19:45:55,AAPL,194.14,192.72861011674675,1.4113898832532357,0.7323198576476404,15599434000,14935799808,663634192,4.443245092536259
2023-12-28,19:45:56,MSFT,375.37,371.1568878412429,4.213112158757099,1.1351297245921508,7429000000,7432540160,-3540160,-0.04763055326700045
2023-12-28,19:45:58,GOOGL,140.78,139.9407366512772,0.8392633487227954,0.5997276910255107,12581000000,5820000256,6760999744,116.16837537128795
2024-01-09,19:45:59,AAPL,183.92,182.58292017691045,1.3370798230895389,0.7323137464303886,15509763000,14935799808,573963192,3.842868807685615
2024-01-09,19:46:00,MSFT,372.01,367.83460167151895,4.175398328481037,1.1351292971099336,7432000000,7432540160,-540160,-0.0072675019357043074
2024-01-09,19:46:02,GOOGL,138.5,137.67431962524975,0.8256803747502488,0.5997344871561779,12488000000,5820000256,6667999744,114.57043729724536
2024-01-10,19:46:03,AAPL,184.35,183.0098210810569,1.3401789189430815,0.7322989067070355,15509763000,14935799808,573963192,3.842868807685615
2024-01-10,19:46:04,MSFT,376.37,372.14565492996707,4.224345070032939,1.1351321758218311,7432000000,7432540160,-540160,-0.0072675019357043074
2024-01-10,19:46:06,GOOGL,141.0,140.15941005497154,0.8405899450284551,0.5997385011101071,12488000000,5820000256,6667999744,114.57043729724536
2024-01-30,19:46:07,AAPL,190.94,189.55190020112778,1.3880997988722186,0.7323059264504064,15509763000,14935799808,573963192,3.842868807685615
2024-01-30,19:46:08,MSFT,412.26,407.6328499314226,4.627150068577407,1.135126884242977,7432000000,7432540160,-540160,-0.0072675019357043074
2024-01-30,19:46:10,GOOGL,152.8,151.8890757322313,0.9109242677687064,0.5997299433005935,12488000000,5820000256,6667999744,114.57043729724536
2024-02-01,19:46:11,AAPL,183.99,182.6524257138898,1.337574286110197,0.7323057883750191,15509763000,14935799808,573963192,3.842868807685615
2024-02-01,19:46:13,MSFT,401.83,397.3199212437322,4.510078756267774,1.135125251749234,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-01,19:46:14,GOOGL,142.12,141.2727345701597,0.8472654298402915,0.5997374032704927,12488000000,5820000256,6667999744,114.57043729724536
2024-02-02,19:46:16,AAPL,179.86,178.55244241438749,1.3075575856125283,0.7323101089695132,15509763000,14935799808,573963192,3.842868807685615
2024-02-02,19:46:17,MSFT,403.81,399.27768793699545,4.532312063004554,1.135127807021297,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-02,19:46:18,GOOGL,139.26,138.42979383903815,0.8302061609618363,0.5997308367931069,12488000000,5820000256,6667999744,114.57043729724536
2024-02-05,19:46:20,AAPL,188.15,186.78216664518396,1.3678333548160424,0.732314748984796,15509763000,14935799808,573963192,3.842868807685615
2024-02-05,19:46:21,MSFT,409.9,405.2993446059863,4.6006553940137,1.1351252981882438,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-05,19:46:22,GOOGL,142.82,141.96858202589868,0.8514179741013095,0.599722813281314,12488000000,5820000256,6667999744,114.57043729724536
2024-02-16,19:46:24,AAPL,183.42,182.31889800876044,1.1011019912395454,0.6039428733200425,15509763000,14935799808,573963192,3.842868807685615
2024-02-16,19:46:25,MSFT,407.96,404.1270543842311,3.8329456157688924,0.9484506355579575,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-16,19:46:26,GOOGL,142.99,142.13755757805077,0.8524424219492346,0.5997305965252289,12488000000,5820000256,6667999744,114.57043729724536
2024-02-19,19:46:28,AAPL,,180.69867728023533,,,15509763000,14935799808,573963192,3.842868807685615
2024-02-19,19:46:29,MSFT,,399.4513996951192,,,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-19,19:46:31,GOOGL,,138.8274141332904,,,12488000000,5820000256,6667999744,114.57043729724536
2024-02-28,19:46:32,AAPL,182.51,181.4143549983027,1.095645001697278,0.6039461440124343,15509763000,14935799808,573963192,3.842868807685615
2024-02-28,19:46:33,MSFT,408.18,404.34495184803217,3.8350481519678397,0.9484595107321119,7432000000,7432540160,-540160,-0.0072675019357043074
2024-02-28,19:46:35,GOOGL,137.9,137.07789837244195,0.8221016275580553,0.5997331716630184,12488000000,5820000256,6667999744,114.57043729724536
2024-03-28,19:46:36,AAPL,171.75,170.71896018041463,1.0310398195853736,0.6039398427074403,15509763000,14935799808,573963192,3.842868807685615
2024-03-28,19:46:37,MSFT,420.96,417.00488629896955,3.9551137010304274,0.9484573996561826,7432000000,7432540160,-540160,-0.0072675019357043074
2024-03-28,19:46:39,GOOGL,150.85,149.95070267592294,0.8992973240770539,0.5997286495019879,12488000000,5820000256,6667999744,114.57043729724536
2024-04-05,19:46:40,AAPL,169.59,168.57191570910442,1.0180842908955867,0.6039465628737593,15405856000,14935799808,470056192,3.1471779083984894
2024-04-05,19:46:42,MSFT,420.01,416.06385334615516,3.946146653844835,0.9484473650158057,7431000000,7432540160,-1540160,-0.020721852379469687
2024-04-05,19:46:43,GOOGL,150.03,149.13558986403476,0.894410135965245,0.5997295057341233,12415000000,5820000256,6594999744,113.31614181977108
2024-04-17,19:46:44,AAPL,169.61,168.59180586766368,1.0181941323363333,0.6039404626435794,15405856000,14935799808,470056192,3.1471779083984894
2024-04-17,19:46:46,MSFT,417.25,413.3297553873522,3.9202446126478208,0.9484544873799279,7431000000,7432540160,-1540160,-0.020721852379469687
2024-04-17,19:46:47,GOOGL,155.62,154.69223627540256,0.9277637245974404,0.5997480849302086,12415000000,5820000256,6594999744,113.31614181977108
2024-04-19,19:46:48,AAPL,166.21,165.21221853676252,0.9977814632374873,0.6039392679757908,15405856000,14935799808,470056192,3.1471779083984894
2024-04-19,19:46:50,MSFT,404.03,400.23398957432255,3.796010425677423,0.9484477891832105,7431000000,7432540160,-1540160,-0.020721852379469687
2024-04-19,19:46:51,GOOGL,156.2,155.268793063893,0.9312069361069746,0.59973863242679,12415000000,5820000256,6594999744,113.31614181977108
2024-05-14,19:46:52,AAPL,187.51,186.6371703309541,0.872829669045899,0.4676612206979751,15405856000,14935799808,470056192,3.1471779083984894
2024-05-14,19:46:54,MSFT,412.02,408.1489171745,3.8710828254999683,0.9484486329887591,7431000000,7432540160,-1540160,-0.020721852379469687
2024-05-14,19:46:55,GOOGL,169.77,168.75789942088068,1.012100579119334,0.5997352317091624,12415000000,5820000256,6594999744,113.31614181977108
2024-05-31,19:46:56,AAPL,191.44,190.5488754083416,0.8911245916584107,0.46766195273981676,15405856000,14935799808,470056192,3.1471779083984894
2024-05-31,19:46:58,MSFT,416.75,413.5791353622515,3.1708646377484797,0.7666887341817034,7431000000,7432540160,-1540160,-0.020721852379469687
2024-05-31,19:46:59,GOOGL,171.86,170.8354347028972,1.0245652971028107,0.599738162568351,12415000000,5820000256,6594999744,113.31614181977108
2024-06-05,19:47:01,AAPL,195.4,194.49042328995185,0.9095767100481567,0.46767172113772093,15405856000,14935799808,470056192,3.1471779083984894
2024-06-05,19:47:02,MSFT,417.81,414.6310359031759,3.1789640968240747,0.7666970924883737,7431000000,7432540160,-1540160,-0.020721852379469687
2024-06-05,19:47:03,GOOGL,175.2,174.15551834100538,1.0444816589946129,0.5997407770619502,12415000000,5820000256,6594999744,113.31614181977108
2024-06-06,19:47:05,AAPL,195.69,194.77908126144504,0.9109187385549546,0.46766764308342784,15405856000,14935799808,470056192,3.1471779083984894
2024-06-06,19:47:06,MSFT,424.01,420.7838790172518,3.2261209827481707,0.7666931038999957,7431000000,7432540160,-1540160,-0.020721852379469687
2024-06-06,19:47:07,GOOGL,175.9,174.85135314625543,1.0486468537445717,0.5997361958459795,12415000000,5820000256,6594999744,113.31614181977108
2024-06-20,19:47:09,AAPL,213.93,212.93416556238657,0.9958344376134391,0.4676724540579536,15405856000,14935799808,470056192,3.1471779083984894
2024-06-20,19:47:10,MSFT,446.3,442.9042790324355,3.3957209675645004,0.7666940980978464,7431000000,7432540160,-1540160,-0.020721852379469687
2024-06-20,19:47:12,GOOGL,175.37,174.52456398820007,0.8454360117999329,0.48442236008513645,12415000000,5820000256,6594999744,113.31614181977108
2024-07-09,19:47:13,AAPL,227.93,226.8690002119573,1.0609997880426931,0.46767067649235067,15287521000,14935799808,351721192,2.354886892710018
