portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,GOOGL,7.6720,1303.442775,10000.00,96347574417
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,GOOG,7.6516,1306.924741,10000.00,96090881017
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,ORCL,14.2002,704.217809,10000.00,72889380684
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,CSCO,10.7400,931.095629,10000.00,64289851769
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,AAPL,2.5868,3865.840999,10000.00,63853119380
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,PFE,8.6707,1153.305766,10000.00,58327983776
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,PEP,33.6234,297.411905,10000.00,53192221683
Top-10,2009-01-02,2009-01-02 09:30:00,BUY,INTC,9.2006,1086.888125,10000.00,52102878579
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,MSFT,16.4579,721.925031,11881.37,153519355317
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,GOOGL,10.8494,1095.116311,11881.37,136250846075
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,GOOG,10.8195,1098.140919,11881.37,135875570592
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,AAPL,4.2790,2776.695543,11881.37,105624470184
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,JNJ,34.9244,340.202361,11881.37,98204016144
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,ORCL,16.9881,699.392780,11881.37,86129815140
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,CSCO,13.2171,898.938756,11881.37,79117637113
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,INTC,10.5765,1123.369701,11881.37,59894998177
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,PEP,33.4503,355.194353,11881.37,52918451447
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,QCOM,30.9772,383.552686,11881.37,50554733579
Top-10,2009-06-10,2009-06-10 09:30:00,SELL,PFE,7.0770,1153.305766,8161.94,47606958799
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,MSFT,18.5122,688.978694,12754.50,165591477817
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,GOOGL,10.6712,1195.231785,12754.50,134012111513
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,GOOG,10.6310,1199.750043,12754.50,133507422002
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,AAPL,4.6980,2714.890912,12754.50,115967728809
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,JNJ,36.9416,345.261589,12754.50,103875956539
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,ORCL,17.5150,728.202509,12754.50,88801278378
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,CSCO,14.0290,909.152156,12754.50,83977621333
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,INTC,12.1811,1047.069056,12754.50,68981822798
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,PEP,34.8749,365.721481,12754.50,55172090400
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,PFE,8.0471,1584.982192,12754.50,54132797322
Top-10,2009-07-23,2009-07-23 09:30:00,SELL,QCOM,31.0693,383.552686,11916.72,50705110684
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,MSFT,23.3863,691.085926,16161.94,209190465753
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,AAPL,7.7576,2083.373337,16161.94,193974300545
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,GOOGL,13.7293,1177.186397,16161.94,173659633835
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,GOOG,13.6895,1180.611204,16161.94,173155868626
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,JNJ,41.6053,388.458532,16161.94,114830698981
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,ORCL,21.2786,759.539894,16161.94,107882489634
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,CSCO,17.7229,911.922877,16161.94,103289225886
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,INTC,15.3728,1051.335113,16161.94,85426540267
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,PEP,41.8501,386.186142,16161.94,65160666384
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,AMZN,7.3500,2198.903909,16161.94,63651000000
Top-10,2010-04-22,2010-04-22 09:30:00,SELL,PFE,8.5109,1584.982192,13489.60,59635760563
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,MSFT,22.9938,672.757933,15469.28,205679780285
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,AAPL,7.8961,1959.094758,15469.28,197438728540
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,GOOGL,13.1072,1180.213945,15469.28,165790585700
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,GOOG,13.0476,1185.601531,15469.28,165037203576
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,JNJ,41.5362,372.429012,15469.28,114639863369
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,ORCL,20.8164,743.129293,15469.28,105539166680
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,CSCO,17.8250,867.843226,15469.28,103883924458
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,INTC,14.9716,1033.242773,15469.28,83197083657
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,PEP,41.5672,372.150679,15469.28,64720204264
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,PFE,8.8555,1746.848078,15469.28,62050754046
Top-10,2010-05-04,2010-05-04 09:30:00,SELL,AMZN,6.7800,2198.903909,14908.57,58714800000
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,AAPL,7.3533,1893.664629,13924.72,183865852317
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,MSFT,19.0184,732.171515,13924.72,170119444880
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,GOOGL,11.9411,1166.115413,13924.72,151041201091
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,GOOG,11.9008,1170.061776,13924.72,150531772069
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,JNJ,37.8217,368.167430,13924.72,104387899077
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,ORCL,17.8015,782.221104,13924.72,89256785340
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,CSCO,15.0505,925.199452,13924.72,87714343434
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,INTC,13.3785,1040.826891,13924.72,74344412384
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,PEP,40.4304,344.411866,13924.72,62950175822
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,AMX,17.2915,805.290650,13924.72,56609058011
Top-10,2010-06-10,2010-06-10 09:30:00,SELL,PFE,7.6380,1746.848078,13342.47,53519644522
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,AAPL,7.4400,1875.075434,13950.56,186033279150
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,MSFT,18.4341,756.781924,13950.56,162459345600
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,GOOGL,12.0303,1159.619882,13950.56,152169128026
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,GOOG,11.9902,1163.497103,13950.56,151662041866
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,JNJ,37.3571,373.437854,13950.56,103105640200
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,ORCL,18.3587,759.887136,13950.56,92050662157
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,CSCO,13.9015,1003.530077,13950.56,79683328672
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,INTC,12.6814,1100.084352,13950.56,70470294915
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,PEP,41.8866,333.055377,13950.56,65217454333
Top-10,2010-08-16,2010-08-16 09:30:00,BUY,PFE,8.4222,1656.402685,13950.56,59014383059
Top-10,2010-08-16,2010-08-16 09:30:00,SELL,AMX,17.1049,805.290650,13774.42,55998034212
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,AAPL,8.7816,1720.089498,15105.10,219578791539
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,MSFT,18.7511,805.559600,15105.10,165253178522
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,GOOGL,12.9808,1163.645376,15105.10,164192609866
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,GOOG,12.9306,1168.163726,15105.10,163557527946
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,ORCL,22.3815,674.892000,15105.10,112220907953
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,JNJ,40.3060,374.761144,15105.10,111244424976
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,CSCO,14.2964,1056.570590,15105.10,81946685595
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,INTC,12.7342,1186.185748,15105.10,70763845242
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,AMZN,7.7700,1944.028870,15105.10,67288200000
Top-10,2010-09-24,2010-09-24 09:30:00,BUY,PEP,42.7206,353.578846,15105.10,66515991199
Top-10,2010-09-24,2010-09-24 09:30:00,SELL,PFE,9.0755,1656.402685,15032.62,63591775670
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,AAPL,9.5379,1742.165776,16616.62,242882208180
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,GOOGL,15.5303,1069.945234,16616.62,196440762722
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,GOOG,15.4703,1074.097013,16616.62,195681447008
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,MSFT,20.3011,818.508994,16616.62,178913432898
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,ORCL,23.7627,699.273558,16616.62,119146107355
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,JNJ,41.9796,395.826440,16616.62,115863572952
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,CSCO,15.9338,1042.851770,16616.62,91332686839
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,INTC,14.2434,1166.617169,16616.62,79150683212
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,AMZN,8.5400,1945.739808,16616.62,73956400000
Top-10,2010-11-08,2010-11-08 09:30:00,BUY,AMX,21.0016,791.207952,16616.62,68754976143
Top-10,2010-11-08,2010-11-08 09:30:00,SELL,PEP,42.0089,353.578846,14853.46,65407869759
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,AAPL,10.3500,1621.069656,16778.07,263562061352
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,GOOGL,15.2001,1103.811919,16778.07,193772237274
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,GOOG,15.1501,1107.456713,16778.07,193134505818
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,MSFT,21.3823,784.669384,16778.07,188442600397
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,ORCL,27.0891,619.366867,16778.07,135824584906
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,JNJ,39.6551,423.100404,16778.07,108579394624
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,PFE,10.2839,1631.495147,16778.07,82641114969
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,AMX,20.8372,805.199149,16778.07,82327655631
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,CSCO,14.0846,1191.239290,16778.07,80732648289
Top-10,2011-02-02,2011-02-02 09:30:00,BUY,INTC,14.3366,1170.295976,16778.07,79639839796
Top-10,2011-02-02,2011-02-02 09:30:00,SELL,AMZN,8.5700,1945.739808,16674.99,76615800000
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,AAPL,10.7442,1546.864224,16619.82,273600394444
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,GOOGL,15.2605,1089.077847,16619.82,194541406287
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,GOOG,15.2203,1091.952907,16619.82,194029188051
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,MSFT,21.3791,777.384768,16619.82,188414408891
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,ORCL,26.8272,619.514597,16619.82,134511419194
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,JNJ,39.7698,417.900485,16619.82,108893591911
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,AMZN,9.2200,1802.583733,16619.82,82426800000
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,PFE,10.2286,1624.830859,16619.82,82197410909
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,INTC,14.4210,1152.472517,16619.82,80108731445
Top-10,2011-02-10,2011-02-10 09:30:00,BUY,AMX,19.9587,832.710972,16619.82,78856793092
Top-10,2011-02-10,2011-02-10 09:30:00,SELL,CSCO,12.8577,1191.239290,15316.55,73700129175
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,AAPL,10.1091,1632.146588,16499.50,257426984137
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,GOOGL,13.1701,1252.803390,16499.50,167892915548
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,MSFT,19.0160,867.665427,16499.50,167587708165
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,GOOG,13.1300,1256.621410,16499.50,167382802895
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,ORCL,27.8838,591.723161,16499.50,139809423769
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,JNJ,43.7916,376.773046,16499.50,119905660938
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,PFE,11.4699,1438.507004,16499.50,92171919502
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,INTC,16.0101,1030.571171,16499.50,88935829146
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,AMZN,9.7100,1699.227213,16499.50,86807400000
Top-10,2011-05-18,2011-05-18 09:30:00,BUY,PEP,46.5697,354.296568,16499.50,74045873888
Top-10,2011-05-18,2011-05-18 09:30:00,SELL,AMX,17.6602,832.710972,14705.85,69775480823
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,AAPL,11.7359,1482.752803,17401.37,298852736923
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,GOOGL,15.2608,1140.264917,17401.37,194545992615
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,GOOG,15.2106,1144.026501,17401.37,193906321118
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,MSFT,21.1263,823.684533,17401.37,179361911931
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,ORCL,26.4929,656.832467,17401.37,133735954052
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,JNJ,44.1933,393.755834,17401.37,121005545250
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,AMZN,10.7700,1615.726106,17401.37,96283800000
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,PFE,10.8101,1609.726062,17401.37,86870315335
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,INTC,15.5590,1118.414890,17401.37,86430011029
Top-10,2011-07-25,2011-07-25 09:30:00,BUY,AMX,18.4782,941.725112,17401.37,73007306098
Top-10,2011-07-25,2011-07-25 09:30:00,SELL,PEP,43.0885,354.296568,15266.11,68510746000
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,AAPL,10.8530,1476.979060,16029.64,276370770400
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,GOOGL,13.9519,1148.918359,16029.64,177860430311
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,GOOG,13.9015,1153.085802,16029.64,177217613185
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,MSFT,19.1556,836.814086,16029.64,162630729359
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,JNJ,41.1929,389.135986,16029.64,112790192008
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,ORCL,21.7336,737.550265,16029.64,109711366435
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,AMZN,9.8400,1629.028952,16029.64,87969600000
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,INTC,13.8908,1153.974355,16029.64,77163480291
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,PFE,9.3511,1714.190588,16029.64,75145801894
Top-10,2011-08-09,2011-08-09 09:30:00,BUY,PEP,41.9776,381.861840,16029.64,66744389444
Top-10,2011-08-09,2011-08-09 09:30:00,SELL,AMX,16.0615,941.725112,15125.52,63459007007
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,AAPL,11.5930,1429.339562,16570.36,295215478831
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,MSFT,20.6451,802.630876,16570.36,175276552079
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,GOOGL,13.4488,1232.107123,16570.36,171446305890
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,GOOG,13.4090,1235.759594,16570.36,170939570854
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,JNJ,44.2223,374.706388,16570.36,121084827137
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,ORCL,23.0178,719.892967,16570.36,116193921465
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,AMZN,10.7600,1539.996459,16570.36,96194400000
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,PFE,10.3900,1594.837527,16570.36,83494040000
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,INTC,13.8886,1193.090504,16570.36,77151196898
Top-10,2011-09-01,2011-09-01 09:30:00,BUY,AMX,18.5941,891.162720,16570.36,73465258803
Top-10,2011-09-01,2011-09-01 09:30:00,SELL,PEP,42.8932,381.861840,16379.29,68200247981
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,AAPL,12.0322,1350.704605,16251.95,306399228858
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,MSFT,19.4252,836.643537,16251.95,164919774541
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,GOOGL,12.8513,1264.611547,16251.95,163829824527
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,GOOG,12.8110,1268.592638,16251.95,163315694671
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,ORCL,23.0828,704.070764,16251.95,116522163045
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,JNJ,41.2847,393.655646,16251.95,113041483296
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,AMZN,11.0300,1473.431636,16251.95,98608200000
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,INTC,14.6525,1109.156178,16251.95,81394838042
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,PFE,9.5668,1698.785152,16251.95,76878866989
Top-10,2011-09-23,2011-09-23 09:30:00,BUY,PEP,40.3666,402.609300,16251.95,64182824329
Top-10,2011-09-23,2011-09-23 09:30:00,SELL,AMX,15.1930,891.162720,13539.47,60027680238
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,AAPL,12.2526,1456.441808,17845.15,317087255320
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,GOOGL,14.8900,1198.465515,17845.15,189818835261
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,GOOG,14.8300,1203.310521,17845.15,189054549268
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,MSFT,21.1664,843.089523,17845.15,179702549064
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,ORCL,27.2309,655.326628,17845.15,137461719073
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,JNJ,43.7665,407.734955,17845.15,119837054030
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,INTC,17.0830,1044.617514,17845.15,94895801950
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,AMZN,10.2100,1747.811119,17845.15,91277400000
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,PFE,10.7841,1654.764382,17845.15,86661061350
Top-10,2011-10-27,2011-10-27 09:30:00,BUY,AMX,18.0977,986.043307,17845.15,71504155205
Top-10,2011-10-27,2011-10-27 09:30:00,SELL,PEP,41.9100,402.609300,16873.35,66636877242
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,AAPL,11.8048,1497.479371,17677.38,305498286682
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,GOOGL,15.3714,1150.019496,17677.38,195955449966
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,GOOG,15.3211,1153.795149,17677.38,195314209813
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,MSFT,20.0585,881.290375,17677.38,170296846693
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,ORCL,25.3805,696.495358,17677.38,128120629397
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,JNJ,43.7173,404.356981,17677.38,119702115944
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,INTC,16.8752,1047.535772,17677.38,93741768872
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,PFE,11.2636,1569.419594,17677.38,90514634295
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,AMZN,9.5600,1849.098520,17677.38,85466400000
Top-10,2011-12-09,2011-12-09 09:30:00,BUY,PEP,43.2862,408.383745,17677.38,68825063415
Top-10,2011-12-09,2011-12-09 09:30:00,SELL,AMX,16.4362,986.043307,16206.81,64939436203
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,AAPL,12.9273,1417.788545,18328.22,334549599273
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,GOOGL,15.9498,1149.120923,18328.22,205929376617
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,GOOG,15.8899,1153.453255,18328.22,205155912698
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,MSFT,22.1314,828.153202,18328.22,187895897582
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,JNJ,44.2896,413.826644,18328.22,120660971596
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,ORCL,23.4940,780.123257,18328.22,118597740280
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,PFE,12.1551,1507.858782,18328.22,95016654609
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,INTC,17.6340,1039.368781,18328.22,92684258884
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,AMZN,9.5400,1921.197083,18328.22,86432400000
Top-10,2012-01-19,2012-01-19 09:30:00,BUY,CSCO,13.0670,1402.638089,18328.22,72247239050
Top-10,2012-01-19,2012-01-19 09:30:00,SELL,PEP,43.7528,408.383745,17867.94,68429397044
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,AAPL,18.8381,1051.989818,19817.46,487515207566
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,MSFT,24.6472,804.043839,19817.46,209255066307
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,GOOGL,15.7300,1259.851326,19817.46,203091836355
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,GOOG,15.6800,1263.868709,19817.46,202446280613
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,JNJ,44.7451,442.896315,19817.46,121902026878
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,ORCL,24.0418,824.290300,19817.46,121363244114
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,INTC,19.4206,1020.433279,19817.46,102074852982
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,PFE,12.4886,1586.845598,19817.46,97623294669
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,AMZN,9.6800,2047.258404,19817.46,87700800000
Top-10,2012-04-05,2012-04-05 09:30:00,BUY,QCOM,47.2042,419.824509,19817.46,78264489620
Top-10,2012-04-05,2012-04-05 09:30:00,SELL,CSCO,13.4533,1402.638089,18870.16,74383480000
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,AAPL,16.3928,1160.599492,19025.52,424234318920
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,GOOGL,15.7684,1206.556669,19025.52,203588156503
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,GOOG,15.7188,1210.368447,19025.52,202947002264
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,MSFT,23.8850,796.545470,19025.52,202783964233
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,JNJ,43.6897,435.468970,19025.52,119026660678
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,ORCL,22.0720,861.975264,19025.52,111419456000
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,AMZN,11.2500,1691.157158,19025.52,101925000000
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,PFE,12.8099,1485.222912,19025.52,100134783282
Top-10,2012-05-17,2012-05-17 09:30:00,BUY,INTC,18.5765,1024.171156,19025.52,97638097045
