portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-1,2019-05-15,2019-05-15 09:30:00,BUY,AMZN,91.4000,13052.148265,1192966.35,911274400000
Top-1,2019-05-15,2019-05-15 09:30:00,SELL,AAPL,44.7357,26018.895342,1163973.25,908816141800
Top-1,2019-06-03,2019-06-03 09:30:00,BUY,AAPL,42.1675,26195.604948,1104603.31,824971162960
Top-1,2019-06-03,2019-06-03 09:30:00,SELL,AMZN,88.0000,13052.148265,1148589.05,824296200000
Top-1,2019-07-09,2019-07-09 09:30:00,BUY,AMZN,97.3900,12999.626113,1266033.59,968350800000
Top-1,2019-07-09,2019-07-09 09:30:00,SELL,AAPL,47.8401,26195.604948,1253199.62,957973481640
Top-1,2019-07-18,2019-07-18 09:30:00,BUY,AAPL,48.9866,26242.554543,1285533.03,978984280120
Top-1,2019-07-18,2019-07-18 09:30:00,SELL,AMZN,99.0000,12999.626113,1286962.99,963188600000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AIG,687.6288,14.542729,10000.00,89503070000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMGN,44.3947,225.252217,10000.00,56495950000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ABT,13.8602,721.492096,10000.00,21707347870
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ALL,30.9373,323.233904,10000.00,21570556000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMX,5.7730,1732.195903,10000.00,20966512000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMAT,12.4961,800.251208,10000.00,20628838620
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AAPL,0.9763,10242.654838,10000.00,19790665373
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMZN,2.2500,4444.444444,10000.00,18107600000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ADBE,31.4938,317.522607,10000.00,14730470701
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AFL,12.5816,794.808532,10000.00,12632591700
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AIG,689.1882,14.427972,9943.59,90465987000
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AMGN,42.8666,231.965933,9943.59,54958040000
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AAPL,1.1700,8498.792767,9943.59,24346601147
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,ALL,30.6765,324.143429,9943.59,21452304000
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AMX,5.6368,1764.050936,9943.59,21334992000
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,ABT,13.4934,736.922779,9943.59,21301603050
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AMAT,11.6583,852.916135,9943.59,20122402320
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AMZN,2.1500,4624.924436,9943.59,17214400000
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,ADBE,28.4444,349.579537,9943.59,13825487436
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,ADP,21.0765,471.785192,9943.59,12638712000
Top-10,2005-02-01,2005-02-01 09:30:00,SELL,AFL,12.3821,794.808532,9841.42,12277458600
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AIG,723.5221,13.964861,10103.88,98396045000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AMGN,43.0366,234.774182,10103.88,55174110000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AAPL,1.1884,8501.886644,10103.88,24554691755
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AMX,6.0631,1666.467494,10103.88,22035104000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,ALL,31.6682,319.054953,10103.88,22015740000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,ABT,13.6053,742.644465,10103.88,21036308360
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AMAT,12.0664,837.357974,10103.88,20443145310
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,ADBE,31.3738,322.048029,10103.88,14966865556
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AMZN,1.8000,5613.269444,10103.88,14534800000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AFL,12.1312,832.884102,10103.88,12328191900
Top-10,2005-02-10,2005-02-10 09:30:00,SELL,ADP,20.9150,471.785192,9867.38,12218605000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AIG,707.4004,14.278393,10100.54,92038708000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AMGN,42.5923,237.144514,10100.54,54170020000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AAPL,1.2968,7788.566053,10100.54,26635597836
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AMX,5.9572,1695.513463,10100.54,21998256000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,ALL,32.1513,314.156850,10100.54,21960092000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AMAT,12.4479,811.422766,10100.54,21456017910
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,ABT,13.7790,733.037145,10100.54,21239180770
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,ADBE,31.2689,323.022301,10100.54,14687489602
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,AMZN,1.7500,5771.737370,10100.54,14128800000
Top-10,2005-02-22,2005-02-22 09:30:00,BUY,ADP,20.3525,496.281178,10100.54,11987842000
Top-10,2005-02-22,2005-02-22 09:30:00,SELL,AFL,12.0503,832.884102,10036.50,11952765480
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AIG,685.4504,14.748635,10109.46,88240463000
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AMGN,42.8431,235.964750,10109.46,54462350000
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AAPL,1.3361,7566.351368,10109.46,26219416619
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AMX,6.1564,1642.110862,10109.46,22661520000
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,ALL,32.8823,307.443357,10109.46,22544396000
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,ABT,13.8088,732.102779,10109.46,21520081030
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AMAT,12.5811,803.546271,10109.46,21017106450
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,ADBE,31.2289,323.721518,10109.46,14888066794
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AMZN,1.7800,5679.470743,10109.46,14453600000
Top-10,2005-03-03,2005-03-03 09:30:00,BUY,AFL,11.9959,842.740062,10109.46,12439805160
Top-10,2005-03-03,2005-03-03 09:30:00,SELL,ADP,20.8225,496.281178,10333.80,12265941000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AIG,695.7664,14.310156,9956.53,89109564000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AMGN,42.4982,234.281185,9956.53,53725170000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AAPL,1.1884,8378.313004,9956.53,24554691755
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,ALL,32.8291,303.283610,9956.53,22878284000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AMX,5.9908,1661.958340,9956.53,22145648000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,ABT,13.8377,719.523833,9956.53,21457658750
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AMAT,12.2319,813.978127,9956.53,20476907730
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,ADBE,32.4436,306.886886,9956.53,15403836170
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,AMZN,1.7900,5562.304873,9956.53,14372400000
Top-10,2005-03-09,2005-03-09 09:30:00,BUY,ADP,20.9299,475.708693,9956.53,12431617000
Top-10,2005-03-09,2005-03-09 09:30:00,SELL,AFL,12.3231,842.740062,10385.18,12389071860
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AIG,538.2427,17.128345,9219.21,69466839000
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AMGN,39.7776,231.768999,9219.21,50407860000
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,ALL,33.2586,277.197400,9219.21,23198260000
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,ABT,14.5089,635.417642,9219.21,22612470930
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AAPL,1.0953,8417.247577,9219.21,22265695066
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AMX,5.5125,1672.429175,9219.21,19676832000
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AMAT,10.7645,856.445656,9219.21,18282350430
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,ADBE,28.9850,318.068167,9219.21,13964331630
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AMZN,1.5800,5834.940386,9219.21,13235600000
Top-10,2005-04-28,2005-04-28 09:30:00,BUY,AFL,12.4514,740.412640,9219.21,12602151720
Top-10,2005-04-28,2005-04-28 09:30:00,SELL,ADP,21.2670,475.708693,10116.88,12484870000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AIG,548.3511,17.250457,9459.31,70703386000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AMGN,42.6350,221.867381,9459.31,54602160000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,ALL,34.5862,273.499175,9459.31,23859080000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,ABT,14.7152,642.826236,9459.31,22924582330
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AAPL,1.0232,9244.594747,9459.31,21641423241
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AMX,5.6524,1673.496365,9459.31,20450640000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AMAT,11.4616,825.301889,9459.31,19852302960
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,ADBE,29.0300,325.845961,9459.31,13875964422
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,AMZN,1.7000,5564.298774,9459.31,13804000000
Top-10,2005-05-13,2005-05-13 09:30:00,BUY,ADP,21.4214,441.581274,9459.31,12686048000
Top-10,2005-05-13,2005-05-13 09:30:00,SELL,AFL,12.6586,740.412640,9372.56,12652885020
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AIG,542.1034,17.711753,9601.60,71736665000
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AMGN,42.8270,224.195208,9601.60,55364760000
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,ALL,34.2407,280.414837,9601.60,23970376000
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,ABT,14.7336,651.679504,9601.60,23267904870
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AAPL,1.0447,9190.558998,9601.60,22265695066
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AMX,5.5214,1738.991424,9601.60,20745424000
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AMAT,11.6762,822.319525,9601.60,19784778120
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,ADBE,29.4900,325.588380,9601.60,14308245390
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AMZN,1.7000,5648.000777,9601.60,14047600000
Top-10,2005-05-16,2005-05-16 09:30:00,BUY,AFL,12.4754,769.644232,9601.60,12805084920
Top-10,2005-05-16,2005-05-16 09:30:00,SELL,ADP,21.4933,441.581274,9491.04,12691965000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AIG,555.6477,17.788470,9884.12,71993356000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AMGN,43.1580,229.021789,9884.12,54335250000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,ALL,34.8892,283.300478,9884.12,24213836000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AAPL,1.0794,9157.026896,9884.12,23514238714
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,ABT,14.8871,663.938659,9884.12,23065032460
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AMX,5.9253,1668.133928,9884.12,21998256000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AMAT,11.5256,857.579042,9884.12,19345866660
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,ADBE,30.5500,323.539198,9884.12,14836057002
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,AMZN,1.7700,5584.249811,9884.12,14453600000
Top-10,2005-05-19,2005-05-19 09:30:00,BUY,ADP,21.5254,459.183966,9884.12,12828056000
Top-10,2005-05-19,2005-05-19 09:30:00,SELL,AFL,12.6678,769.644232,9749.71,12815231580
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AIG,557.2200,18.046992,10056.14,72605766000
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AMGN,42.6042,236.036227,10056.14,54589450000
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AAPL,1.1397,8823.359731,10056.14,24762782363
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,ALL,34.8838,288.275758,10056.14,24464252000
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,ABT,14.8312,678.039380,10056.14,22908976760
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AMX,5.9165,1699.680531,10056.14,22366736000
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AMAT,11.5587,870.004013,10056.14,19734134490
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,ADBE,31.0000,324.391763,10056.14,14979354880
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AMZN,1.7800,5649.519460,10056.14,14453600000
Top-10,2005-05-23,2005-05-23 09:30:00,BUY,AFL,12.7426,789.174626,10056.14,12916698180
Top-10,2005-05-23,2005-05-23 09:30:00,SELL,ADP,21.7409,459.183966,9983.08,12845807000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AIG,555.1289,18.413793,10222.03,73080058000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AMGN,43.2538,236.326548,10222.03,54958040000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AAPL,1.1816,8650.861369,10222.03,24762782363
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,ALL,35.2790,289.747984,10222.03,24679888000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,ABT,14.5881,700.711022,10222.03,22893371190
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AMX,6.0500,1689.591467,10222.03,22293040000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AMAT,11.6116,880.332547,10222.03,20291214420
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,ADBE,31.4200,325.335105,10222.03,15485671405
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,AMZN,1.7700,5775.157274,10222.03,14453600000
Top-10,2005-05-24,2005-05-24 09:30:00,BUY,ADP,21.6111,472.999747,10222.03,12845807000
Top-10,2005-05-24,2005-05-24 09:30:00,SELL,AFL,12.6257,789.174626,9963.87,12734058300
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AIG,561.3927,18.379465,10318.10,73461837000
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AMGN,43.2230,238.717812,10318.10,54830940000
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AAPL,1.1915,8659.395953,10318.10,24970872971
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,ALL,35.3583,291.815668,10318.10,24582504000
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,ABT,14.6093,706.269191,10318.10,22690498780
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AMX,6.0061,1717.934784,10318.10,22366736000
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AMAT,11.9454,863.770532,10318.10,20189927160
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,ADBE,32.2400,320.040254,10318.10,15648075125
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AMZN,1.7600,5862.555199,10318.10,14291200000
Top-10,2005-05-25,2005-05-25 09:30:00,BUY,AFL,12.5717,820.740720,10318.10,12845671560
Top-10,2005-05-25,2005-05-25 09:30:00,SELL,ADP,21.5647,472.999747,10200.12,12745218000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AIG,655.3169,17.217887,11283.17,84761453000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AMGN,55.4648,203.429447,11283.17,69854160000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AAPL,1.3168,8568.797765,11283.17,27051779052
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AMX,7.1676,1574.189812,11283.17,26788496000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,ALL,35.6970,316.081775,11283.17,24728580000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,ABT,14.2087,794.103843,11283.17,22035064840
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AMAT,13.0474,864.785671,11283.17,21422255490
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AMZN,2.2700,4970.560250,11283.17,18188800000
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,AFL,13.8219,816.323556,11283.17,13941510840
Top-10,2005-08-10,2005-08-10 09:30:00,BUY,ADP,21.6441,521.303862,11283.17,12655440000
Top-10,2005-08-10,2005-08-10 09:30:00,SELL,ADBE,26.6200,320.040254,8519.47,12376118780
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AIG,647.9964,17.450678,11307.98,85346500000
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AMGN,55.0356,205.466439,11307.98,71048900000
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AAPL,1.3032,8677.186368,11307.98,27467960268
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AMX,7.2908,1550.996821,11307.98,26935888000
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,ALL,35.4334,319.133504,11307.98,24805096000
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,ABT,14.1573,798.736140,11307.98,22113092690
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AMAT,12.6711,892.423714,11307.98,21894929370
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AMZN,2.2300,5070.841538,11307.98,18351200000
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,AFL,13.7795,820.634767,11307.98,14032830780
Top-10,2005-08-11,2005-08-11 09:30:00,BUY,ADBE,25.9700,435.424591,11307.98,12748692020
Top-10,2005-08-11,2005-08-11 09:30:00,SELL,ADP,21.7203,521.303862,11322.90,12696264000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AIG,649.7690,17.386728,11297.36,83943169000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AMGN,55.4364,203.789602,11297.36,69879580000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AAPL,1.4237,7935.226471,11297.36,28924594525
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AMX,7.2022,1568.591580,11297.36,25830448000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,ALL,35.8126,315.457435,11297.36,24617284000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,ABT,14.1616,797.747485,11297.36,21754164580
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AMAT,12.7007,889.508420,11297.36,21169037340
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AMZN,2.2500,5021.047947,11297.36,17945200000
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,AFL,13.8282,816.977365,11297.36,13941510840
Top-10,2005-08-16,2005-08-16 09:30:00,BUY,ADP,21.7290,519.920773,11297.36,12585456000
Top-10,2005-08-16,2005-08-16 09:30:00,SELL,ADBE,26.8400,435.424591,11686.80,12505086440
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AIG,643.6085,17.464613,11240.37,83752931000
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AMGN,55.0795,204.075507,11240.37,69434730000
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AAPL,1.4031,8011.127118,11240.37,29548866349
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AMX,6.9213,1624.036854,11240.37,25904144000
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,ALL,35.3687,317.806074,11240.37,24853788000
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AMAT,13.0689,860.083766,11240.37,22468890510
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,ABT,14.0017,802.787659,11240.37,21800981290
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AMZN,2.2100,5086.142222,11240.37,17945200000
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,AFL,13.7374,818.233821,11240.37,13951657500
Top-10,2005-08-17,2005-08-17 09:30:00,BUY,ADBE,26.1800,429.349668,11240.37,12815564140
Top-10,2005-08-17,2005-08-17 09:30:00,SELL,ADP,21.5141,519.920773,11185.65,12579624000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AIG,642.2497,17.530970,11259.26,83358122000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AMGN,55.1215,204.262645,11259.26,70006680000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AAPL,1.3884,8109.436690,11259.26,28716503916
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AMX,7.1264,1579.937292,11259.26,26235776000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,ALL,35.8323,314.221420,11259.26,24916392000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AMAT,13.2335,850.816064,11259.26,22401365670
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,ABT,14.0103,803.639239,11259.26,21676136730
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AMZN,2.1800,5164.798429,11259.26,17782800000
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,AFL,13.8285,814.207989,11259.26,13941510840
Top-10,2005-08-19,2005-08-19 09:30:00,BUY,ADP,21.6876,519.155639,11259.26,12550464000
Top-10,2005-08-19,2005-08-19 09:30:00,SELL,ADBE,26.5800,429.349668,11412.11,12495533280
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AIG,635.0359,17.655129,11211.64,82663623000
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AMGN,54.5968,205.353445,11211.64,69269500000
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AAPL,1.3784,8133.779460,11211.64,28508413308
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AMX,7.2501,1546.408266,11211.64,26125232000
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,ALL,35.9820,311.590226,11211.64,25097248000
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AMAT,13.4811,831.655039,11211.64,22671465030
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,ABT,13.8944,806.920885,11211.64,21613714450
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AMZN,2.1900,5119.471017,11211.64,17620400000
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,AFL,13.8816,807.661669,11211.64,14053124100
Top-10,2005-08-23,2005-08-23 09:30:00,BUY,ADBE,26.1900,428.088658,11211.64,12920648422
Top-10,2005-08-23,2005-08-23 09:30:00,SELL,ADP,21.5324,519.155639,11178.68,12550464000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AIG,665.0588,17.449459,11604.92,86725074000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AMGN,52.3043,221.873286,11604.92,66092000000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AAPL,1.6849,6887.792221,11604.92,38708098028
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AMX,7.9811,1454.047315,11604.92,30141664000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,ALL,31.9706,362.987161,11604.92,22384408000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AMAT,12.5015,928.280627,11604.92,20882056770
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,ABT,13.2475,876.007915,11604.92,20474507840
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AMZN,2.0500,5660.935113,11604.92,16158800000
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,ADBE,32.2099,360.290342,11604.92,15705395518
Top-10,2005-10-26,2005-10-26 09:30:00,BUY,AIM,162624.0000,0.071360,11604.92,15314913504
Top-10,2005-10-26,2005-10-26 09:30:00,SELL,AFL,14.9196,807.661669,12049.97,14946030180
