portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,PFE,11.1119,899.932658,10000.00,83684039426
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ORCL,11.1521,896.693668,10000.00,58158100000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMGN,44.3947,225.252217,10000.00,56425637679
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOGL,4.9108,2036.340852,10000.00,53655316705
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOG,4.9005,2040.601917,10000.00,53543276830
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,MSFT,17.8102,532.073139,9476.35,192404004120
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,JNJ,34.4472,275.098012,9476.35,102242660537
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,AIG,692.3154,13.687907,9476.35,90208702028
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,INTC,12.8411,737.970700,9476.35,82182986523
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,CSCO,11.7087,809.342325,9476.35,80087532610
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,PFE,9.9271,954.596821,9476.35,74760763621
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,ORCL,10.8353,874.577176,9476.35,56506347756
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,AMGN,43.1214,219.759865,9476.35,54807278179
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,CMCSA,7.6631,1236.627515,9476.35,51495755294
Top-10,2005-01-25,2005-01-25 09:30:00,BUY,PEP,30.1701,314.096920,9476.35,51168564600
Top-10,2005-01-25,2005-01-25 09:30:00,SELL,GOOG,4.5095,2040.601917,9202.00,49270545366
Top-10,2005-01-25,2005-01-25 09:30:00,SELL,GOOGL,4.5394,2036.340852,9243.79,49597860475
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,MSFT,18.2253,523.380810,9538.78,196888045799
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,JNJ,36.1380,263.954168,9538.78,107261229912
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,AIG,690.2330,13.819649,9538.78,89937364966
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,INTC,13.0031,733.575748,9538.78,83220012472
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,CSCO,11.8820,802.791515,9538.78,81272963415
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,PFE,10.0087,953.050493,9538.78,75375378288
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,ORCL,11.1122,858.407036,9538.78,57950049528
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,AMGN,42.6804,223.493127,9538.78,54246802776
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,GOOGL,4.8203,1978.874025,9538.78,52666912139
Top-10,2005-01-31,2005-01-31 09:30:00,BUY,GOOG,4.8002,1987.160528,9538.78,52447289946
Top-10,2005-01-31,2005-01-31 09:30:00,SELL,PEP,30.3345,314.096920,9527.97,51447307263
Top-10,2005-01-31,2005-01-31 09:30:00,SELL,CMCSA,7.5055,1236.627515,9281.56,50437263747
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,MSFT,17.9984,536.784596,9661.25,194436528841
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,JNJ,36.8890,261.900660,9661.25,109490254270
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,AIG,753.1660,12.827524,9661.25,98137524272
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,INTC,13.4805,716.681247,9661.25,86275495242
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,CSCO,11.5015,840.000150,9661.25,78670202034
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,PFE,10.3605,932.509737,9661.25,78024824413
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,AMGN,43.4697,222.252527,9661.25,55250011266
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,ORCL,10.5469,916.026041,9661.25,55002194831
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,PEP,30.9837,311.817672,9661.25,52548297641
Top-10,2005-02-11,2005-02-11 09:30:00,BUY,GOOGL,4.6401,2082.109535,9661.25,50698275979
Top-10,2005-02-11,2005-02-11 09:30:00,SELL,GOOG,4.6301,1987.160528,9200.72,50588553527
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,MSFT,17.8385,539.441001,9622.85,192709852491
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,JNJ,36.7256,262.019761,9622.85,109005391432
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,AIG,732.3640,13.139429,9622.85,95427033644
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,INTC,14.0349,685.636444,9622.85,89823417689
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,CSCO,11.5967,829.791736,9622.85,79321422120
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,PFE,10.2441,939.358008,9622.85,77148058460
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,AMGN,44.0296,218.554058,9622.85,55961606107
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,ORCL,10.7036,899.026612,9622.85,55819412423
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,GOOGL,4.9299,1951.919555,9622.85,53864770892
Top-10,2005-02-17,2005-02-17 09:30:00,BUY,GOOG,4.9100,1959.846254,9622.85,53646912050
Top-10,2005-02-17,2005-02-17 09:30:00,SELL,PEP,30.7827,311.817672,9598.58,52207406454
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,MSFT,17.4652,541.023952,9449.09,188676545380
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,JNJ,36.5282,258.679629,9449.09,108419233390
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,AIG,713.1141,13.250462,9449.09,92918763997
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,INTC,13.5237,698.704285,9449.09,86551898734
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,PFE,10.8200,873.298615,9449.09,81485420000
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,CSCO,11.2662,838.713693,9449.09,77060602561
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,AMGN,42.4612,222.534738,9449.09,53968179451
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,ORCL,10.3332,914.440860,9449.09,53887585088
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,CMCSA,7.6378,1237.152521,9449.09,51325839416
Top-10,2005-02-24,2005-02-24 09:30:00,BUY,PEP,29.9102,315.915386,9449.09,50727691929
Top-10,2005-02-24,2005-02-24 09:30:00,SELL,GOOG,4.5506,1959.846254,8918.38,49719577768
Top-10,2005-02-24,2005-02-24 09:30:00,SELL,GOOGL,4.5410,1951.919555,8863.70,49615360804
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,MSFT,17.3732,531.339046,9231.06,187682589503
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,JNJ,38.8284,237.739880,9231.06,115246523188
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,INTC,13.5622,680.645496,9231.06,86798124517
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,PFE,10.8827,848.231118,9231.06,81957705075
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,CSCO,11.8539,778.734265,9231.06,81080825028
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,AIG,550.4370,16.770411,9231.06,71721944823
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,GOOGL,4.8198,1915.255787,9231.06,52660841596
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,GOOG,4.7998,1923.203531,9231.06,52443217775
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,ORCL,10.0064,922.519603,9231.06,52183121157
Top-10,2005-04-08,2005-04-08 09:30:00,BUY,CMCSA,7.7402,1192.605023,9231.06,52014446461
Top-10,2005-04-08,2005-04-08 09:30:00,SELL,PEP,30.3129,315.915386,9576.30,51410635840
Top-10,2005-04-08,2005-04-08 09:30:00,SELL,AMGN,40.6353,222.534738,9042.77,51647496537
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,MSFT,17.3517,525.559536,9119.36,187450576884
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,JNJ,38.3467,237.813671,9119.36,113816712760
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,PFE,11.2630,809.676190,9119.36,84821433032
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,INTC,13.2067,690.511653,9119.36,84522685638
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,CSCO,11.7844,773.850718,9119.36,80605233015
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,AIG,538.0313,16.949497,9119.36,70105475050
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,AMGN,41.8408,217.953570,9119.36,53179700764
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,GOOGL,4.7997,1899.965680,9119.36,52442309188
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,GOOG,4.7898,1903.899497,9119.36,52333953428
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,CMCSA,7.7611,1175.013028,9119.36,52154395644
Top-10,2005-04-14,2005-04-14 09:30:00,SELL,ORCL,9.8829,922.519603,9117.18,51539383457
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,MSFT,17.0432,523.794695,8927.14,184117746132
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,JNJ,38.7341,230.472348,8927.14,114966701883
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,PFE,11.4494,779.705696,8927.14,86225219833
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,INTC,12.8938,692.359049,8927.14,82520332731
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,CSCO,11.4564,779.227690,8927.14,78361744186
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,AIG,535.8476,16.659851,8927.14,69820936247
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,PEP,31.1162,286.897083,8927.14,52773036659
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,AMGN,41.0451,217.496131,8927.14,52168263903
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,GOOGL,4.7292,1887.680876,8927.14,51671019440
Top-10,2005-04-15,2005-04-15 09:30:00,BUY,GOOG,4.7095,1895.568436,8927.14,51456013600
Top-10,2005-04-15,2005-04-15 09:30:00,SELL,CMCSA,7.6349,1175.013028,8971.15,51306765250
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,MSFT,17.5474,585.807596,10279.38,189564232383
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,JNJ,37.0404,277.518042,10279.38,109939643767
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,INTC,15.2858,672.478263,10279.38,97829254095
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,PFE,11.5453,890.355821,10279.38,86947292732
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,CSCO,12.6111,815.105911,10279.38,86259925413
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOGL,7.5184,1367.236786,10279.38,82146018908
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOG,7.4990,1370.764821,10279.38,81934593843
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AIG,601.7026,17.083827,10279.38,78401844150
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,ORCL,10.8395,948.323762,10279.38,55671817716
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AMGN,42.5381,241.651371,10279.38,54065883760
Top-10,2005-06-29,2005-06-29 09:30:00,SELL,PEP,31.2413,286.897083,8963.03,52985196223
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,MSFT,17.7067,588.139231,10414.03,191923389260
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,JNJ,36.2633,287.178623,10414.03,107632953371
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,INTC,14.2860,728.969902,10414.03,91430104046
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,GOOGL,7.9593,1308.412376,10414.03,86963584155
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,GOOG,7.9193,1315.013084,10414.03,86527070439
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,AIG,638.0133,16.322593,10414.03,83133126525
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,PFE,10.4086,1000.519975,10414.03,78387302839
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,CSCO,11.8675,877.528089,10414.03,76984219102
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,AMGN,57.6597,180.611833,10414.03,73285522306
Top-10,2005-09-26,2005-09-26 09:30:00,BUY,PEP,31.2513,333.234981,10414.03,53002224927
Top-10,2005-09-26,2005-09-26 09:30:00,SELL,ORCL,10.0846,948.323762,9563.49,51794654710
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,MSFT,18.3672,619.405159,11376.72,199081819113
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,GOOGL,10.5118,1082.284997,11376.72,115984224662
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,GOOG,10.4715,1086.448889,11376.72,115539706972
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,JNJ,34.6622,328.217433,11376.72,103166058355
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,AIG,724.4118,15.704773,11376.72,94064875353
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,INTC,14.7574,770.917580,11376.72,90108560704
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,CSCO,11.2629,1010.102996,11376.72,73062653490
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,PFE,9.9169,1147.203194,11376.72,72998455697
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,AMGN,54.8785,207.307529,11376.72,67829809696
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,CMCSA,6.0283,1887.209954,11376.72,59590037300
Top-10,2006-01-03,2006-01-03 09:30:00,SELL,PEP,34.3718,333.234981,11453.88,57654064660
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,MSFT,19.0089,594.921022,11308.82,206037915293
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,GOOGL,10.9401,1033.702583,11308.82,120710487609
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,GOOG,10.8901,1038.445990,11308.82,120159107049
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,JNJ,33.3927,338.661112,11308.82,99387827441
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,CSCO,13.4698,839.567944,11308.82,87378643115
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,AIG,672.5432,16.815007,11308.82,87329735523
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,PFE,10.4588,1081.277913,11308.82,76986882243
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,INTC,11.1418,1014.992883,11308.82,68031657081
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,CMCSA,6.6286,1706.067927,11308.82,65523577532
Top-10,2006-04-24,2006-04-24 09:30:00,BUY,ORCL,11.4489,987.768069,11308.82,58801347514
Top-10,2006-04-24,2006-04-24 09:30:00,SELL,AMGN,46.1915,207.307529,9575.84,57092680851
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,MSFT,16.3257,672.720510,10982.66,176954659400
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,GOOGL,9.3594,1173.441854,10982.66,103268826070
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,GOOG,9.3195,1178.456914,10982.66,102829353572
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,JNJ,34.2245,320.900731,10982.66,101863367450
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,AIG,674.2203,16.289421,10982.66,87547500344
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,CSCO,13.4133,818.788937,10982.66,87012047249
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,PFE,10.5543,1040.582257,10982.66,77690489254
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,CMCSA,7.3766,1488.841248,10982.66,72918165922
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,INTC,11.3984,963.529396,10982.66,69598404869
Top-10,2006-05-16,2006-05-16 09:30:00,BUY,AMGN,47.9800,228.900748,10982.66,59303280000
Top-10,2006-05-16,2006-05-16 09:30:00,SELL,ORCL,11.1947,987.768069,11057.73,57495764567
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,MSFT,16.3898,653.561269,10711.76,177649343682
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,JNJ,34.5440,310.089788,10711.76,102814534853
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,GOOGL,9.2997,1151.835086,10711.76,102610960886
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,GOOG,9.2698,1155.556230,10711.76,102280531182
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,CSCO,12.9651,826.200501,10711.76,84104482398
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,AIG,642.3100,16.676927,10711.76,83403953500
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,PFE,10.1100,1059.520937,10711.76,74419710000
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,CMCSA,7.3814,1451.174799,10711.76,72965513725
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,INTC,10.5831,1012.157133,10711.76,64620387592
Top-10,2006-05-31,2006-05-31 09:30:00,BUY,ORCL,11.2711,950.377477,10711.76,58564401013
Top-10,2006-05-31,2006-05-31 09:30:00,SELL,AMGN,46.4081,228.900748,10622.84,57360373582
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,MSFT,15.5236,692.615591,10751.91,168260596499
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,GOOGL,9.6409,1115.244220,10751.91,106374822909
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,GOOG,9.6107,1118.741646,10751.91,106042272435
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,JNJ,35.1318,306.044932,10751.91,104563848713
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,CSCO,12.9414,830.811695,10751.91,83951172941
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,AIG,637.0293,16.878197,10751.91,82718259055
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,CMCSA,7.5475,1424.563540,10751.91,74607127692
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,PFE,10.1224,1062.186594,10751.91,74511185557
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,INTC,10.1969,1054.429887,10751.91,62262214658
Top-10,2006-06-08,2006-06-08 09:30:00,BUY,PEP,34.8274,308.720042,10751.91,58418250778
Top-10,2006-06-08,2006-06-08 09:30:00,SELL,ORCL,10.8256,950.377477,10288.42,56249868293
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,MSFT,15.4954,699.412143,10837.67,167954670027
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,GOOGL,9.6802,1119.565918,10837.67,106809461743
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,GOOG,9.6402,1124.215948,10837.67,106367671836
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,JNJ,35.2018,307.872834,10837.67,104772171891
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,CSCO,13.2044,820.763203,10837.67,85656841502
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,AIG,631.3261,17.166522,10837.67,81977689122
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,CMCSA,7.4858,1447.756959,10837.67,73997500183
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,PFE,9.9965,1084.149004,10837.67,73584082386
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,INTC,10.6820,1014.568707,10837.67,65224592295
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,ORCL,11.6453,930.644460,10837.67,60509195941
Top-10,2006-06-16,2006-06-16 09:30:00,SELL,PEP,34.3748,308.720042,10612.18,57659051996
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,MSFT,15.7675,678.646408,10700.58,164581516685
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,GOOGL,10.2992,1038.968182,10700.58,113639269702
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,GOOG,10.2594,1043.006439,10700.58,113199287184
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,JNJ,34.8742,306.834107,10700.58,103797040136
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,AIG,623.2927,17.167825,10700.58,80934560168
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,CSCO,11.8423,903.586490,10700.58,76821271532
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,CMCSA,7.4219,1441.754740,10700.58,73365622714
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,PFE,9.8872,1082.269484,10700.58,72779442887
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,INTC,10.5332,1015.888017,10700.58,64315890113
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,PEP,35.8705,298.311286,10700.58,60167995030
Top-10,2006-07-13,2006-07-13 09:30:00,SELL,ORCL,11.1729,930.644460,10398.00,58054428936
Top-10,2006-07-20,2006-07-20 09:30:00,BUY,MSFT,16.5260,641.463991,10600.81,172498068236
Top-10,2006-07-20,2006-07-20 09:30:00,BUY,GOOGL,10.0573,1054.037841,10600.81,110970203394
Top-10,2006-07-20,2006-07-20 09:30:00,BUY,GOOG,10.0282,1057.098741,10600.81,110648881744
Top-10,2006-07-20,2006-07-20 09:30:00,BUY,JNJ,35.1524,301.567687,10600.81,104625055322
Top-10,2006-07-20,2006-07-20 09:30:00,BUY,AIG,626.8893,16.910185,10600.81,81401579634
