portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-1,2024-11-25,2024-11-25 09:30:00,BUY,AAPL,230.9034,8634.913648,1993830.84,3564514228730
Top-1,2024-11-25,2024-11-25 09:30:00,SELL,NVDA,141.9587,14661.598941,2081341.28,3357593100000
Top-1,2025-01-21,2025-01-21 09:30:00,BUY,NVDA,139.1402,13783.319335,1917814.32,3476598900000
Top-1,2025-01-21,2025-01-21 09:30:00,SELL,AAPL,223.4567,8634.913648,1929529.32,3407854204300
Top-1,2025-01-27,2025-01-27 09:30:00,BUY,AAPL,223.4840,7302.290997,1631945.01,3518482879730
Top-1,2025-01-27,2025-01-27 09:30:00,SELL,NVDA,124.7789,13783.319335,1719867.73,2907312000000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,MSFT,18.5453,539.219660,10000.00,199747470000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,JNJ,35.2605,283.603715,10000.00,103913181000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AIG,687.6288,14.542729,10000.00,89503070000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,CSCO,12.7054,787.065403,10000.00,86457600000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,INTC,13.6638,731.860054,10000.00,85376000000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,PFE,11.1119,899.932658,10000.00,81033560000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMGN,44.3947,225.252217,10000.00,56495950000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ORCL,11.1521,896.693668,10000.00,56269850000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOGL,4.9108,2036.340852,10000.00,55067298723
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOG,4.9005,2040.601917,10000.00,54958038210
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,MSFT,17.8122,528.741029,9418.06,191753250000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,JNJ,34.4203,273.618932,9418.06,101568382000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,AIG,688.6750,13.675620,9418.06,89978665000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,INTC,12.9932,724.844305,9418.06,81344000000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,CSCO,11.8557,794.392506,9418.06,79480800000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,PFE,10.0631,935.899458,9418.06,74330970000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,ORCL,10.7304,877.695571,9418.06,55539750000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,AMGN,43.3334,217.339240,9418.06,54602160000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,CMCSA,7.6331,1233.851784,9418.06,51340800000
Top-10,2005-01-24,2005-01-24 09:30:00,BUY,PEP,30.1934,311.924810,9418.06,50930880000
Top-10,2005-01-24,2005-01-24 09:30:00,SELL,GOOG,4.6791,2040.601917,9548.20,48948709976
Top-10,2005-01-24,2005-01-24 09:30:00,SELL,GOOGL,4.6991,2036.340852,9569.00,49167231003
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,MSFT,18.3420,513.035407,9410.08,195534300000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,JNJ,35.8264,262.657508,9410.08,106732876000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,AIG,688.1452,13.674562,9410.08,89272439000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,INTC,12.9236,728.131481,9410.08,82304000000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,CSCO,11.9455,787.750857,9410.08,80096400000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,PFE,10.0244,938.718591,9410.08,74556900000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,ORCL,11.1951,840.553130,9410.08,57417150000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,AMGN,42.4661,221.590676,9410.08,53877690000
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,GOOGL,4.7300,1989.447031,9410.08,51680222810
Top-10,2005-01-28,2005-01-28 09:30:00,BUY,GOOG,4.7100,1997.876892,9410.08,51570962296
Top-10,2005-01-28,2005-01-28 09:30:00,SELL,PEP,30.0025,311.924810,9358.53,50846080000
Top-10,2005-01-28,2005-01-28 09:30:00,SELL,CMCSA,7.6127,1233.851784,9392.91,50131200000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,MSFT,18.0477,526.294050,9498.38,194670060000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,JNJ,36.7610,258.381537,9498.38,109226080000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AIG,723.5221,13.127970,9498.38,98396045000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,INTC,13.5936,698.740544,9498.38,87296000000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,CSCO,11.6047,818.496369,9498.38,78660000000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,PFE,10.2989,922.272681,9498.38,77268060000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,AMGN,43.0366,220.704549,9498.38,55174110000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,ORCL,10.6183,894.531810,9498.38,55122550000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,PEP,30.9799,306.598240,9498.38,52694720000
Top-10,2005-02-10,2005-02-10 09:30:00,BUY,GOOGL,4.7796,1987.284796,9498.38,51133920243
Top-10,2005-02-10,2005-02-10 09:30:00,SELL,GOOG,4.7596,1997.876892,9509.04,50915399216
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,MSFT,17.9355,533.875181,9575.30,193157640000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,JNJ,36.7165,260.790367,9575.30,109077675000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,AIG,740.1690,12.936638,9575.30,95698835000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,INTC,14.1145,678.403207,9575.30,89664000000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,CSCO,11.6947,818.771855,9575.30,79275600000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,PFE,10.2546,933.759092,9575.30,76966820000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,ORCL,10.6656,897.773706,9575.30,55956950000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,AMGN,43.8277,218.476156,9575.30,55669800000
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,GOOGL,4.8406,1978.120807,9575.30,53974693590
Top-10,2005-02-16,2005-02-16 09:30:00,BUY,GOOG,4.8304,1982.313963,9575.30,53756172563
Top-10,2005-02-16,2005-02-16 09:30:00,SELL,PEP,30.7075,306.598240,9414.85,52118080000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,MSFT,17.5655,537.580294,9442.85,189160530000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,JNJ,36.8088,256.537973,9442.85,109849381000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,AIG,712.6035,13.251205,9442.85,92648512000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,INTC,13.7305,687.730336,9442.85,89472000000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,PFE,10.8531,870.060340,9442.85,82841000000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,CSCO,11.2535,839.107250,9442.85,77018400000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,AMGN,42.8354,220.445352,9442.85,55199530000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,ORCL,10.4975,899.529563,9442.85,55122550000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,PEP,30.0789,313.935820,9442.85,51558400000
Top-10,2005-02-25,2005-02-25 09:30:00,BUY,CMCSA,7.6056,1241.571591,9442.85,50736000000
Top-10,2005-02-25,2005-02-25 09:30:00,SELL,GOOG,4.6897,1982.313963,9296.37,50369096650
Top-10,2005-02-25,2005-02-25 09:30:00,SELL,GOOGL,4.7094,1978.120807,9315.80,50478357163
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,MSFT,17.0950,540.999381,9248.37,187972200000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,JNJ,38.3423,241.205577,9248.37,114865470000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,INTC,13.3538,692.566836,9248.37,86912000000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,PFE,10.6397,869.232396,9248.37,82991620000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,CSCO,11.6509,793.789872,9248.37,81259200000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,AIG,558.2645,16.566292,9248.37,71668909000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,GOOGL,4.6908,1971.596637,9248.37,52663567430
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,GOOG,4.6805,1975.920938,9248.37,52554306917
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,ORCL,9.9556,928.960605,9248.37,52254300000
Top-10,2005-04-07,2005-04-07 09:30:00,BUY,CMCSA,7.6375,1210.914564,9248.37,51744000000
Top-10,2005-04-07,2005-04-07 09:30:00,SELL,AMGN,40.1805,220.445352,8857.60,51640730000
Top-10,2005-04-07,2005-04-07 09:30:00,SELL,PEP,29.9371,313.935820,9398.34,51253120000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,MSFT,17.2965,543.809734,9405.98,189700680000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,JNJ,38.1688,246.431488,9405.98,113885997000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,INTC,13.4120,701.311606,9405.98,86208000000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,PFE,10.8156,869.672007,9405.98,82916310000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,CSCO,11.7240,802.285896,9405.98,81669600000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,AIG,546.2695,17.218579,9405.98,72265683000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,AMGN,40.8597,230.202033,9405.98,53242190000
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,GOOGL,4.8001,1959.529499,9405.98,52663567430
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,GOOG,4.7901,1963.637034,9405.98,52554306917
Top-10,2005-04-12,2005-04-12 09:30:00,BUY,ORCL,9.9293,947.295454,9405.98,52410750000
Top-10,2005-04-12,2005-04-12 09:30:00,SELL,CMCSA,7.6212,1210.914564,9228.60,52147200000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,MSFT,17.3517,540.517091,9378.90,186027660000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,JNJ,38.3467,244.581907,9378.90,114895151000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,PFE,11.2630,832.719776,9378.90,84723750000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,INTC,13.2067,710.163786,9378.90,83520000000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,CSCO,11.7844,795.874702,9378.90,79754400000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,AIG,538.0313,17.431884,9378.90,69806922000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,PEP,30.6794,305.706372,9378.90,52915200000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,AMGN,41.8408,224.156583,9378.90,52441460000
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,GOOGL,4.7997,1954.039175,9378.90,52008004350
Top-10,2005-04-14,2005-04-14 09:30:00,BUY,GOOG,4.7898,1958.084950,9378.90,51898743836
Top-10,2005-04-14,2005-04-14 09:30:00,SELL,ORCL,9.8829,947.295454,9362.04,50741950000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,MSFT,17.5474,609.606149,10696.98,188512350000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,JNJ,37.0404,288.792269,10696.98,109522890000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,INTC,15.2858,699.797830,10696.98,97792000000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,CSCO,12.6111,848.219755,10696.98,86662800000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,PFE,11.5453,926.526709,10696.98,86455880000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AIG,601.7026,17.777861,10696.98,79640663000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOGL,7.5184,1422.781061,10696.98,79541653712
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOG,7.4990,1426.452423,10696.98,79323132685
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,ORCL,10.8395,986.849609,10696.98,56085120000
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AMGN,42.5381,251.468507,10696.98,53661620000
Top-10,2005-06-29,2005-06-29 09:30:00,SELL,PEP,31.2413,305.706372,9550.66,52474240000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,MSFT,17.6440,615.424653,10858.52,191091570000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,JNJ,36.6438,296.326329,10858.52,107237453000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,INTC,14.3234,758.097443,10858.52,91072000000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,GOOGL,7.7804,1395.628944,10858.52,85660242459
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,GOOG,7.7603,1399.248369,10858.52,85332460919
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,AIG,625.2305,17.367234,10858.52,82027759000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,PFE,10.4220,1041.885098,10858.52,77795230000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,CSCO,11.7577,923.527901,10858.52,76611470000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,AMGN,58.2192,186.511013,10858.52,73196890000
Top-10,2005-09-23,2005-09-23 09:30:00,BUY,PEP,30.8959,351.455695,10858.52,52796480000
Top-10,2005-09-23,2005-09-23 09:30:00,SELL,ORCL,10.0924,986.849609,9959.71,51462720000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,MSFT,18.3672,650.855617,11954.38,203556420000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,GOOGL,10.5118,1137.238299,11954.38,119495572996
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,GOOG,10.4715,1141.613614,11954.38,119054222773
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,JNJ,34.6622,344.882759,11954.38,104112071008
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,AIG,724.4118,16.502187,11954.38,94993066000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,INTC,14.7574,810.061121,11954.38,91467880000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,CSCO,11.2629,1061.391239,11954.38,74081540000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,PFE,9.9169,1205.452735,11954.38,73389170000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,AMGN,54.8785,217.833622,11954.38,68684520000
Top-10,2006-01-03,2006-01-03 09:30:00,BUY,CMCSA,6.0283,1983.033531,11954.38,60001950000
Top-10,2006-01-03,2006-01-03 09:30:00,SELL,PEP,34.3718,351.455695,12080.16,57500115221
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,MSFT,19.0249,626.079078,11911.09,206591340000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,GOOGL,11.1581,1067.479555,11911.09,119936923220
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,GOOG,11.1287,1070.306932,11911.09,119605910552
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,JNJ,33.3942,356.681331,11911.09,99171360949
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,CSCO,13.7394,866.931907,11911.09,87769110000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,AIG,675.8032,17.625088,11911.09,87287767000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,PFE,10.5334,1130.794320,11911.09,77437720000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,INTC,11.4908,1036.577482,11911.09,68509320000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,CMCSA,6.6778,1783.686187,11911.09,65735250000
Top-10,2006-04-21,2006-04-21 09:30:00,BUY,ORCL,11.3934,1045.433638,11911.09,59012640000
Top-10,2006-04-21,2006-04-21 09:30:00,SELL,AMGN,47.3787,217.833622,10320.68,57115560000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,MSFT,16.2848,705.210805,11484.18,176892480000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,GOOGL,9.3600,1226.942607,11484.18,103275952285
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,GOOG,9.3200,1232.202811,11484.18,102944939617
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,JNJ,33.6592,341.189862,11484.18,101879822487
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,AIG,666.8471,17.221613,11484.18,87383856000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,CSCO,13.3422,860.743928,11484.18,87315020000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,PFE,10.4723,1096.626281,11484.18,78247430000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,CMCSA,7.4223,1547.263668,11484.18,73643250000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,INTC,11.2762,1018.446200,11484.18,69791580000
Top-10,2006-05-15,2006-05-15 09:30:00,BUY,AMGN,47.0936,243.858457,11484.18,59686440000
Top-10,2006-05-15,2006-05-15 09:30:00,SELL,ORCL,11.1274,1045.433638,11632.92,57728640000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,MSFT,16.6020,677.983717,11255.88,176892480000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,JNJ,34.7318,324.079958,11255.88,102296508878
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,GOOGL,9.4090,1196.292288,11255.88,102062239170
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,GOOG,9.3793,1200.075299,11255.88,101731226503
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,CSCO,13.2214,851.334743,11255.88,83941780000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,AIG,649.1537,17.339308,11255.88,82897538500
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,PFE,10.2097,1102.471789,11255.88,74125270000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,CMCSA,7.4802,1504.754817,11255.88,73050150000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,INTC,10.7767,1044.462127,11255.88,64357240000
Top-10,2006-05-30,2006-05-30 09:30:00,BUY,PEP,34.6890,324.479605,11255.88,58389119337
Top-10,2006-05-30,2006-05-30 09:30:00,SELL,AMGN,47.1850,243.858457,11506.45,57115560000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,MSFT,15.4954,725.191592,11237.14,168871620000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,GOOGL,9.6802,1160.831705,11237.14,107248104296
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,GOOG,9.6402,1165.653129,11237.14,106806754072
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,JNJ,35.2018,319.220638,11237.14,105421656807
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,CSCO,13.2044,851.015499,11237.14,84849960000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,AIG,631.3261,17.799258,11237.14,82128826500
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,CMCSA,7.4858,1501.119454,11237.14,75027150000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,PFE,9.9965,1124.109368,11237.14,73683610000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,INTC,10.6820,1051.964429,11237.14,66127980000
Top-10,2006-06-16,2006-06-16 09:30:00,BUY,ORCL,11.6453,964.946841,11237.14,59338320000
Top-10,2006-06-16,2006-06-16 09:30:00,SELL,PEP,34.3748,324.479605,11153.91,57969777773
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,MSFT,15.7675,703.660458,11094.99,163772220000
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,GOOGL,10.2992,1077.263238,11094.99,112213294310
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,GOOG,10.2594,1081.450340,11094.99,111771944086
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,JNJ,34.8742,318.143625,11094.99,103010828404
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,AIG,623.2927,17.800609,11094.99,80056420500
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,CSCO,11.8423,936.891548,11094.99,76481730000
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,CMCSA,7.4219,1494.896000,11094.99,72061650000
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,PFE,9.8872,1122.160572,11094.99,71916970000
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,INTC,10.5332,1053.332368,11094.99,63990880000
Top-10,2006-07-13,2006-07-13 09:30:00,BUY,PEP,35.8705,309.306663,11094.99,60284543205
Top-10,2006-07-13,2006-07-13 09:30:00,SELL,ORCL,11.1729,964.946841,10781.26,58974600000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,MSFT,16.0813,693.916662,11159.06,172122620000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,GOOGL,9.8305,1135.146991,11159.06,109565192969
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,GOOG,9.7905,1139.784504,11159.06,109123842746
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,JNJ,34.9286,319.482173,11159.06,104796627221
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,AIG,620.6525,17.979568,11159.06,81401666500
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,CSCO,11.7080,953.113515,11159.06,76416860000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,CMCSA,7.4112,1505.699981,11159.06,74631750000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,PFE,9.6888,1151.754661,11159.06,73241950000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,INTC,10.8098,1032.306818,11159.06,66799640000
Top-10,2006-07-19,2006-07-19 09:30:00,BUY,ORCL,11.9207,936.106254,11159.06,63027480000
Top-10,2006-07-19,2006-07-19 09:30:00,SELL,PEP,36.6042,309.306663,11321.92,60854847731
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,MSFT,21.2984,658.512211,14025.26,222016260000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,GOOGL,12.0800,1161.031049,14025.26,145637871338
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,GOOG,12.0300,1165.856615,14025.26,145035065579
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,CSCO,18.7936,746.278526,14025.26,114723540000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,JNJ,38.6875,362.526752,14025.26,113146268633
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,AIG,762.2560,18.399664,14025.26,98761048000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,PFE,11.4075,1229.474386,14025.26,82413960000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,ORCL,14.4285,972.050946,14025.26,74510640000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,INTC,12.6597,1107.870014,14025.26,72868290000
Top-10,2007-01-09,2007-01-09 09:30:00,BUY,AAPL,2.5952,5404.250692,14025.26,65701474720
Top-10,2007-01-09,2007-01-09 09:30:00,SELL,CMCSA,9.8622,1505.699981,14849.57,62504800000
