portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-1,2024-11-07,2024-11-07 09:30:00,BUY,NVDA,146.3605,13447.867200,1968236.59,3613640788118
Top-1,2024-11-07,2024-11-07 09:30:00,SELL,AAPL,223.8400,8682.885966,1943577.39,3434552737466
Top-1,2024-11-26,2024-11-26 09:30:00,BUY,AAPL,232.7642,7908.770248,1840878.54,3571483299771
Top-1,2024-11-26,2024-11-26 09:30:00,SELL,NVDA,137.6698,13447.867200,1851365.58,3399068080412
Top-1,2025-01-22,2025-01-22 09:30:00,BUY,NVDA,144.6403,12209.245764,1765949.31,3571169691779
Top-1,2025-01-22,2025-01-22 09:30:00,SELL,AAPL,219.2597,7908.770248,1734074.96,3364273973735
Top-1,2025-01-27,2025-01-27 09:30:00,BUY,AAPL,223.4840,6468.359562,1445574.70,3429089596785
Top-1,2025-01-27,2025-01-27 09:30:00,SELL,NVDA,124.7789,12209.245764,1523456.53,3063946441479
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,MSFT,18.5453,539.219660,10000.00,200345069013
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,JNJ,35.2605,283.603715,10000.00,104656598034
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AIG,687.6288,14.542729,10000.00,89598036720
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,INTC,13.6638,731.860054,10000.00,87448412657
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,CSCO,12.7054,787.065403,10000.00,86905103106
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,PFE,11.1119,899.932658,10000.00,83684039426
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,ORCL,11.1521,896.693668,10000.00,58158100000
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,AMGN,44.3947,225.252217,10000.00,56425637679
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOGL,4.9108,2036.340852,10000.00,53655316705
Top-10,2005-01-03,2005-01-03 09:30:00,BUY,GOOG,4.9005,2040.601917,10000.00,53543276830
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,MSFT,18.0215,535.641834,9653.06,194686009066
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,JNJ,35.1953,274.271299,9653.06,104463126545
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,AIG,700.1138,13.787839,9653.06,91224829655
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,INTC,13.0005,742.516325,9653.06,83202968778
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,CSCO,11.6520,828.445849,9653.06,79699726399
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,PFE,10.0558,959.952007,9653.06,75730004290
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,ORCL,11.2497,858.073000,9653.06,58667141850
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,AMGN,43.2447,223.219426,9653.06,54964011060
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,CMCSA,7.6669,1259.049720,9653.06,51521826087
Top-10,2005-01-26,2005-01-26 09:30:00,BUY,PEP,30.1351,320.326337,9653.06,51109079079
Top-10,2005-01-26,2005-01-26 09:30:00,SELL,GOOGL,4.4616,2036.340852,9085.30,48747477006
Top-10,2005-01-26,2005-01-26 09:30:00,SELL,GOOG,4.4510,2040.601917,9082.76,48632063266
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,MSFT,18.1432,530.100069,9617.73,196001379310
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,JNJ,35.9592,267.462397,9617.73,106730466857
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AIG,689.1882,13.955159,9617.73,89801218270
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,INTC,12.9991,739.877750,9617.73,83194117543
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,CSCO,11.8338,812.731628,9617.73,80943420629
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,PFE,9.7772,983.690850,9617.73,73632005305
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,ORCL,11.0524,870.194214,9617.73,57638243077
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,AMGN,42.8666,224.364282,9617.73,54483430347
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,GOOGL,4.8296,1991.403204,9617.73,52768730674
Top-10,2005-02-01,2005-02-01 09:30:00,BUY,GOOG,4.8197,1995.483747,9617.73,52660824488
Top-10,2005-02-01,2005-02-01 09:30:00,SELL,CMCSA,7.4280,1259.049720,9352.24,49916262108
Top-10,2005-02-01,2005-02-01 09:30:00,SELL,PEP,30.1078,320.326337,9644.32,51062804751
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,MSFT,17.9178,548.584458,9829.42,193565836401
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,JNJ,37.2310,264.012007,9829.42,110505191689
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,AIG,747.4541,13.150531,9829.42,97393271595
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,INTC,13.9475,704.745005,9829.42,89263888112
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,CSCO,11.5898,848.105786,9829.42,79274572287
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,PFE,10.3319,951.363680,9829.42,77809730683
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,ORCL,10.7180,917.090494,9829.42,55894612923
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,AMGN,43.8368,224.227478,9829.42,55716592895
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,PEP,30.9827,317.255435,9829.42,52546598540
Top-10,2005-02-14,2005-02-14 09:30:00,BUY,GOOGL,4.5516,2159.574782,9829.42,49730499488
Top-10,2005-02-14,2005-02-14 09:30:00,SELL,GOOG,4.5311,1995.483747,9041.70,49506824490
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,MSFT,17.6231,557.246959,9820.40,190381995431
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,JNJ,37.9373,258.858482,9820.40,112601800522
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,INTC,14.4664,678.840992,9820.40,92585104225
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,AIG,685.9661,14.316159,9820.40,89381389341
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,CSCO,12.1877,805.765596,9820.40,83363624158
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,PFE,10.9859,893.907033,9820.40,82735043344
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,ORCL,10.7505,913.485908,9820.40,56063688386
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,AMGN,42.1723,232.863538,9820.40,53601046010
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,CMCSA,7.7869,1261.137281,9820.40,52328238359
Top-10,2005-03-10,2005-03-10 09:30:00,BUY,PEP,29.9682,327.694440,9820.40,50826005614
Top-10,2005-03-10,2005-03-10 09:30:00,SELL,GOOGL,4.5099,2159.574782,9739.39,49275034709
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,MSFT,17.0888,537.821039,9190.70,184610032771
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,JNJ,38.6011,238.094445,9190.70,114571863456
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,INTC,13.5620,677.679192,9190.70,86796963813
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,PFE,11.1371,825.231335,9190.70,83873670193
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,CSCO,11.3940,806.628000,9190.70,77934816754
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,AIG,537.7232,17.091883,9190.70,70065335901
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,GOOGL,4.9399,1860.488881,9190.70,53974032740
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,GOOG,4.9299,1864.270548,9190.70,53864546582
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,PEP,30.7362,299.019079,9190.70,52128551610
Top-10,2005-04-20,2005-04-20 09:30:00,BUY,AMGN,40.2553,228.310235,9190.70,51164517151
Top-10,2005-04-20,2005-04-20 09:30:00,SELL,CMCSA,7.3317,1261.137281,9246.23,49268736000
Top-10,2005-04-20,2005-04-20 09:30:00,SELL,ORCL,9.5444,913.485908,8718.66,49773943294
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,MSFT,17.5474,596.304959,10463.58,189564232383
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,JNJ,37.0404,282.491019,10463.58,109939643767
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,INTC,15.2858,684.528719,10463.58,97829254095
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,PFE,11.5453,906.310528,10463.58,86947292732
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,CSCO,12.6111,829.712179,10463.58,86259925413
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOGL,7.5184,1391.736949,10463.58,82146018908
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,GOOG,7.4990,1395.328204,10463.58,81934593843
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AIG,601.7026,17.389960,10463.58,78401844150
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,ORCL,10.8395,965.317223,10463.58,55671817716
Top-10,2005-06-29,2005-06-29 09:30:00,BUY,AMGN,42.5381,245.981636,10463.58,54065883760
Top-10,2005-06-29,2005-06-29 09:30:00,SELL,PEP,31.2413,299.019079,9341.74,52985196223
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,MSFT,17.8767,591.756771,10578.67,193765719275
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,JNJ,35.5384,297.668975,10578.67,105481408644
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,INTC,13.9981,755.720095,10578.67,89588026144
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,GOOGL,7.6205,1388.182541,10578.67,83262150417
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,GOOG,7.6004,1391.863417,10578.67,83041958095
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,AIG,636.7600,16.613273,10578.67,82969825576
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,PFE,10.3674,1020.376283,10578.67,78077024945
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,CSCO,11.7293,901.903148,10578.67,76087788219
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,AMGN,55.2499,191.469463,10578.67,70222614567
Top-10,2005-09-29,2005-09-29 09:30:00,BUY,PEP,32.2129,328.398635,10578.67,54633052885
Top-10,2005-09-29,2005-09-29 09:30:00,SELL,ORCL,9.8054,965.317223,9465.35,50360689481
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,MSFT,18.8690,634.037046,11963.65,204521127143
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,GOOGL,11.0908,1078.699520,11963.65,122373242910
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,GOOG,11.0606,1081.647525,11963.65,122039717512
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,JNJ,35.5119,336.891323,11963.65,105695147845
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,AIG,734.4999,16.288153,11963.65,95374814280
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,INTC,15.1850,787.861812,11963.65,92719342703
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,CSCO,11.7417,1018.906229,11963.65,76168126856
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,PFE,10.2867,1163.016585,11963.65,75720679871
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,AMGN,55.2468,216.549280,11963.65,68285001269
Top-10,2006-01-05,2006-01-05 09:30:00,BUY,CMCSA,6.0961,1962.498882,11963.65,60260239103
Top-10,2006-01-05,2006-01-05 09:30:00,SELL,PEP,34.1919,328.398635,11228.58,57352383830
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,MSFT,19.0370,603.307199,11485.17,206342254902
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,GOOGL,10.9383,1049.999806,11485.17,120690087995
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,GOOG,10.8985,1053.826249,11485.17,120251862277
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,JNJ,33.2828,345.078514,11485.17,99060570452
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,AIG,677.2750,16.957913,11485.17,87944159995
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,CSCO,13.3411,860.887353,11485.17,86543615242
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,PFE,10.4511,1098.946762,11485.17,76930335664
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,INTC,11.1464,1030.391698,11485.17,68059994924
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,CMCSA,6.6075,1738.193289,11485.17,65315471800
Top-10,2006-04-25,2006-04-25 09:30:00,BUY,ORCL,11.7176,980.166619,11485.17,60181439345
Top-10,2006-04-25,2006-04-25 09:30:00,SELL,AMGN,46.0615,216.549280,9974.58,56932002392
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,MSFT,21.1494,650.640183,13760.62,220757013486
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,GOOGL,12.0507,1141.890026,13760.62,145285143854
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,GOOG,12.0106,1145.707441,13760.62,144801064197
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,CSCO,18.5017,743.750319,13760.62,113933284805
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,JNJ,38.6682,355.864159,13760.62,113670082286
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,AIG,753.8701,18.253307,13760.62,98304663390
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,PFE,11.3441,1213.015279,13760.62,82154309227
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,ORCL,14.2115,968.275159,13760.62,73842850197
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,INTC,12.6128,1091.001228,13760.62,73116628954
Top-10,2007-01-10,2007-01-10 09:30:00,BUY,AAPL,2.8525,4824.081607,13760.62,67414570934
Top-10,2007-01-10,2007-01-10 09:30:00,SELL,CMCSA,9.7981,1738.193289,17030.93,61923757762
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,MSFT,21.7419,618.503782,13447.46,226942153897
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,GOOGL,11.9598,1124.391464,13447.46,144188322077
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,GOOG,11.9098,1129.108856,13447.46,143585906387
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,JNJ,38.9146,345.562971,13447.46,114394558312
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,CSCO,17.2559,779.294299,13447.46,106262107465
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,AIG,743.6649,18.082687,13447.46,96973899940
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,PFE,11.5755,1161.714954,13447.46,83829944808
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,INTC,12.4694,1078.435371,13447.46,72285204891
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,ORCL,13.6915,982.178603,13447.46,71140827617
Top-10,2007-01-23,2007-01-23 09:30:00,BUY,CMCSA,10.3278,1302.068956,13447.46,65271460916
Top-10,2007-01-23,2007-01-23 09:30:00,SELL,AAPL,2.5800,4824.081607,12446.13,60974749920
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,MSFT,20.8759,635.863703,13274.21,217902395236
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,GOOGL,11.9096,1114.581904,13274.21,143583371644
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,GOOG,11.8596,1119.275601,13274.21,142981252946
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,JNJ,37.7404,351.724487,13274.21,110942632438
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,CSCO,18.0085,737.107093,13274.21,110896500321
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,AIG,737.8205,17.991113,13274.21,96211791402
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,PFE,11.4674,1157.562986,13274.21,83046748948
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,INTC,12.6280,1051.169608,13274.21,73204748212
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,ORCL,13.8920,955.532565,13274.21,72182579270
Top-10,2007-02-22,2007-02-22 09:30:00,BUY,AAPL,2.7236,4873.729651,13274.21,64369129167
Top-10,2007-02-22,2007-02-22 09:30:00,SELL,CMCSA,9.6688,1302.068956,12589.47,61106943044
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,MSFT,20.4548,654.748991,13392.73,199270203719
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,GOOGL,13.0292,1027.897633,13392.73,161982621483
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,GOOG,12.9793,1031.849059,13392.73,161362315242
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,JNJ,37.0156,361.813242,13392.73,106712230571
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,AAPL,3.9266,3410.796337,13392.73,95057081209
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,CSCO,15.4870,864.770674,13392.73,93773963316
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,ORCL,15.7327,851.269006,13392.73,81337870685
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,INTC,12.6973,1054.768115,13392.73,73847616459
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,AMX,20.8217,643.211560,13392.73,73186033520
Top-10,2008-02-12,2008-02-12 09:30:00,BUY,PFE,10.2947,1300.935823,13392.73,71208359470
Top-10,2008-02-12,2008-02-12 09:30:00,SELL,AIG,483.9281,17.991113,8706.41,62547705991
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,MSFT,21.1873,636.198214,13479.29,206406201201
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,GOOGL,11.3789,1184.581816,13479.29,141465719040
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,GOOG,11.3393,1188.724708,13479.29,140972688761
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,JNJ,38.9379,346.174229,13479.29,112254020773
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,AAPL,4.2147,3198.152623,13479.29,102032625290
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,CSCO,16.8369,800.579754,13479.29,101947505922
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,ORCL,16.9198,796.659147,13479.29,87475222770
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,INTC,13.6907,984.560456,13479.29,79624931262
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,AMX,20.9870,642.270033,13479.29,73767043132
Top-10,2008-03-25,2008-03-25 09:30:00,BUY,PEP,42.8860,314.305109,13479.29,69518218689
Top-10,2008-03-25,2008-03-25 09:30:00,SELL,PFE,9.5413,1300.935823,12412.64,65997309036
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,MSFT,18.9111,690.660335,13061.18,176403186667
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,GOOGL,12.3569,1056.996361,13061.18,153623665613
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,GOOG,12.3074,1061.248892,13061.18,153008080209
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,AAPL,4.9399,2644.020037,13061.18,119588342732
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,JNJ,41.2284,316.800519,13061.18,118857365109
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,ORCL,17.0531,765.910290,13061.18,87533796286
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,CSCO,14.4232,905.565181,13061.18,87332689706
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,INTC,13.6045,960.066497,13061.18,79123499585
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,PEP,40.9617,318.863463,13061.18,66398865675
Top-10,2008-07-24,2008-07-24 09:30:00,BUY,PFE,8.9981,1451.551547,13061.18,62239732395
Top-10,2008-07-24,2008-07-24 09:30:00,SELL,AMX,16.7875,642.270033,10782.12,59006450828
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,MSFT,16.4579,680.492922,11199.49,153519355317
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,GOOGL,10.8494,1032.266324,11199.49,136250846075
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,GOOG,10.8195,1035.117346,11199.49,135875570592
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,AAPL,4.2790,2617.337787,11199.49,105624470184
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,JNJ,34.9244,320.677756,11199.49,98204016144
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,ORCL,16.9881,659.253823,11199.49,86129815140
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,CSCO,13.2171,847.347625,11199.49,79117637113
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,INTC,10.5765,1058.898220,11199.49,59894998177
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,PEP,33.4503,334.809340,11199.49,52918451447
Top-10,2009-06-10,2009-06-10 09:30:00,BUY,QCOM,30.9772,361.540156,11199.49,50554733579
Top-10,2009-06-10,2009-06-10 09:30:00,SELL,PFE,7.0770,1451.551547,10272.63,47606958799
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,MSFT,18.5122,649.437413,12022.50,165591477817
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,GOOGL,10.6712,1126.636056,12022.50,134012111513
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,GOOG,10.6310,1130.895006,12022.50,133507422002
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,AAPL,4.6980,2559.080195,12022.50,115967728809
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,JNJ,36.9416,325.446629,12022.50,103875956539
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,ORCL,17.5150,686.410128,12022.50,88801278378
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,CSCO,14.0290,856.974866,12022.50,83977621333
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,INTC,12.1811,986.976556,12022.50,68981822798
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,PEP,34.8749,344.732304,12022.50,55172090400
Top-10,2009-07-23,2009-07-23 09:30:00,BUY,PFE,8.0471,1494.018238,12022.50,54132797322
Top-10,2009-07-23,2009-07-23 09:30:00,SELL,QCOM,31.0693,361.540156,11232.80,50705110684
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,MSFT,23.3863,651.423708,15234.39,209190465753
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,AAPL,7.7576,1963.806141,15234.39,193974300545
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,GOOGL,13.7293,1109.626313,15234.39,173659633835
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,GOOG,13.6895,1112.854567,15234.39,173155868626
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,JNJ,41.6053,366.164449,15234.39,114830698981
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,ORCL,21.2786,715.949024,15234.39,107882489634
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,CSCO,17.7229,859.586573,15234.39,103289225886
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,INTC,15.3728,990.997779,15234.39,85426540267
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,PEP,41.8501,364.022475,15234.39,65160666384
Top-10,2010-04-22,2010-04-22 09:30:00,BUY,AMZN,7.3500,2072.706281,15234.39,63651000000
Top-10,2010-04-22,2010-04-22 09:30:00,SELL,PFE,8.5109,1494.018238,12715.42,59635760563
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,MSFT,22.9938,634.147580,14581.48,205679780285
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,AAPL,7.8961,1846.660053,14581.48,197438728540
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,GOOGL,13.1072,1112.480107,14581.48,165790585700
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,GOOG,13.0476,1117.558493,14581.48,165037203576
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,JNJ,41.5362,351.054882,14581.48,114639863369
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,ORCL,20.8164,700.480247,14581.48,105539166680
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,CSCO,17.8250,818.036703,14581.48,103883924458
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,INTC,14.9716,973.943780,14581.48,83197083657
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,PEP,41.5672,350.792523,14581.48,64720204264
Top-10,2010-05-04,2010-05-04 09:30:00,BUY,PFE,8.8555,1646.594455,14581.48,62050754046
Top-10,2010-05-04,2010-05-04 09:30:00,SELL,AMZN,6.7800,2072.706281,14052.95,58714800000
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,AAPL,7.3533,1784.985034,13125.56,183865852317
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,MSFT,19.0184,690.151348,13125.56,170119444880
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,GOOGL,11.9411,1099.190706,13125.56,151041201091
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,GOOG,11.9008,1102.910583,13125.56,150531772069
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,JNJ,37.8217,347.037877,13125.56,104387899077
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,ORCL,17.8015,737.328534,13125.56,89256785340
Top-10,2010-06-10,2010-06-10 09:30:00,BUY,CSCO,15.0505,872.101190,13125.56,87714343434
